transaction_id,account_id,transaction_date,transaction_type,transaction_amount,transaction_direction,transaction_status,channel,merchant_category,amount_issue,transaction_month,transaction_year
TXN61942,ACC25473,2025-02-18 20:14:00,UPI,749.35,Debit,Successful,Mobile App,Healthcare,Valid,February,2025
TXN61943,ACC21023,2025-12-21 09:05:00,Bill Payment,878.12,Credit,Failed,Mobile App,Entertainment,Valid,December,2025
TXN61944,ACC23723,2025-06-14 02:20:00,UPI,7856.41,Credit,Successful,POS,Fuel,Valid,June,2025
TXN61945,ACC25822,2025-09-29 17:29:00,Bill Payment,699.7,Credit,Successful,POS,Other,Valid,September,2025
TXN61946,ACC21478,2025-10-08 11:01:00,Cash Withdrawal,1253.78,Credit,Successful,POS,Entertainment,Valid,October,2025
TXN61947,ACC22612,2025-09-16 11:58:00,IMPS,432.67,Debit,Successful,Mobile App,Shopping,Valid,September,2025
TXN61948,ACC20901,2025-12-25 16:48:00,UPI,1201.74,Credit,Successful,Branch,Healthcare,Valid,December,2025
TXN61949,ACC22191,2025-06-20 05:43:00,IMPS,6388.88,Credit,Successful,Mobile App,Other,Valid,June,2025
TXN61950,ACC23949,2025-10-13 18:52:00,NEFT,368.07,Credit,Successful,Internet Banking,Shopping,Valid,October,2025
TXN61951,ACC22268,2025-07-14 22:09:00,Cash Deposit,1626.41,Debit,Successful,POS,Healthcare,Valid,July,2025
TXN61952,ACC25278,2025-10-13 11:56:00,UPI,1557.65,Debit,Successful,Branch,Shopping,Valid,October,2025
TXN61953,ACC24233,2025-02-04 08:22:00,UPI,1530.31,Debit,Successful,Mobile App,Shopping,Valid,February,2025
TXN61954,ACC24971,2025-12-03 01:27:00,ATM,3835.24,Credit,Successful,Internet Banking,Other,Valid,December,2025
TXN61955,ACC22380,2025-08-14 17:23:00,UPI,2505.31,Credit,Successful,Branch,Fuel,Valid,August,2025
TXN61956,ACC24036,2025-03-22 18:44:00,Bill Payment,819.15,Debit,Successful,Internet Banking,Healthcare,Valid,March,2025
TXN61957,ACC24854,2025-11-02 02:09:00,IMPS,1853.45,Credit,Successful,ATM,Fuel,Valid,November,2025
TXN61958,ACC20675,2025-02-27 19:29:00,Bill Payment,628.29,Credit,Successful,Internet Banking,Education,Valid,February,2025
TXN61959,ACC22465,2025-10-07 20:32:00,UPI,1236.74,Debit,Successful,POS,Healthcare,Valid,October,2025
TXN61960,ACC22935,2025-05-09 20:35:00,Cash Deposit,4329.25,Credit,Successful,Mobile App,Utilities,Valid,May,2025
TXN61961,ACC23055,2025-02-23 22:27:00,NEFT,857.21,Debit,Successful,Internet Banking,Education,Valid,February,2025
TXN61962,ACC24450,2025-11-14 11:11:00,IMPS,8935.64,Credit,Successful,Internet Banking,Other,Valid,November,2025
TXN61963,ACC21257,2025-07-13 16:09:00,UPI,1193.94,Credit,Successful,Mobile App,Travel,Valid,July,2025
TXN61964,ACC25051,2025-09-12 04:10:00,ATM,1135.2,Debit,Successful,Internet Banking,Shopping,Valid,September,2025
TXN61965,ACC22767,2025-08-04 21:46:00,IMPS,1252.6,Credit,Pending,Mobile App,Utilities,Valid,August,2025
TXN61966,ACC22760,2025-08-12 15:50:00,UPI,6349.18,Credit,Successful,POS,Other,Valid,August,2025
TXN61967,ACC24939,2025-10-28 15:00:00,POS,21460.29,Debit,Successful,Mobile App,Healthcare,Valid,October,2025
TXN61968,ACC22421,2025-08-12 15:21:00,Bill Payment,746.09,Debit,Successful,Mobile App,Shopping,Valid,August,2025
TXN61969,ACC25610,2025-04-06 11:47:00,UPI,1054.1,Debit,Successful,ATM,Utilities,Valid,April,2025
TXN61970,ACC25612,2025-10-06 03:16:00,ATM,1697.37,Debit,Successful,Branch,Groceries,Valid,October,2025
TXN61971,ACC23238,2025-10-26 00:10:00,NEFT,809.83,Credit,Successful,Mobile App,Dining,Valid,October,2025
TXN61972,ACC22824,2025-05-03 19:53:00,UPI,1744.9,Debit,Successful,Branch,Fuel,Valid,May,2025
TXN61973,ACC23165,2025-07-01 05:13:00,Cash Withdrawal,517.25,Credit,Successful,Branch,Dining,Valid,July,2025
TXN61974,ACC20350,2025-07-17 05:01:00,UPI,1954.09,Debit,Successful,Internet Banking,Education,Valid,July,2025
TXN61975,ACC23355,2025-08-27 22:51:00,ATM,2878.44,Credit,Failed,Branch,Healthcare,Valid,August,2025
TXN61976,ACC22305,2025-02-22 07:22:00,ATM,987.29,Debit,Successful,POS,Shopping,Valid,February,2025
TXN61977,ACC25999,2025-04-17 03:03:00,UPI,1942.28,Credit,Successful,POS,Education,Valid,April,2025
TXN61978,ACC24287,2025-03-20 15:32:00,ATM,550.41,Debit,Successful,ATM,Other,Valid,March,2025
TXN61979,ACC20526,2025-08-22 12:55:00,UPI,5445.6,Debit,Pending,Internet Banking,Shopping,Valid,August,2025
TXN61980,ACC24143,2025-11-03 20:04:00,Bill Payment,1524.63,Credit,Successful,Mobile App,Utilities,Valid,November,2025
TXN61981,ACC20654,2025-03-23 23:41:00,ATM,3830.58,Credit,Successful,Mobile App,Entertainment,Valid,March,2025
TXN61982,ACC20838,2025-03-13 05:22:00,UPI,311.17,Credit,Successful,Mobile App,Travel,Valid,March,2025
TXN61983,ACC24900,2025-07-14 11:59:00,Cash Withdrawal,2729.37,Credit,Successful,Mobile App,Other,Valid,July,2025
TXN61984,ACC24405,2025-01-13 03:47:00,Bill Payment,9962.49,Credit,Successful,POS,Dining,Valid,January,2025
TXN61985,ACC24361,2025-08-24 00:34:00,ATM,153.27,Debit,Successful,ATM,Shopping,Valid,August,2025
TXN61986,ACC22748,2025-09-19 18:52:00,IMPS,2177.79,Debit,Successful,Internet Banking,Shopping,Valid,September,2025
TXN61987,ACC21365,2025-06-19 00:41:00,NEFT,1269.27,Debit,Successful,POS,Healthcare,Valid,June,2025
TXN61988,ACC24004,2025-08-31 22:05:00,UPI,3994.73,Credit,Successful,Branch,Entertainment,Valid,August,2025
TXN61989,ACC24299,2025-01-14 17:39:00,UPI,659.4,Debit,Successful,Branch,Dining,Valid,January,2025
TXN61990,ACC22221,2025-02-13 05:51:00,IMPS,889.74,Debit,Successful,Internet Banking,Fuel,Valid,February,2025
TXN61991,ACC20609,2025-01-23 07:10:00,ATM,1292.25,Debit,Successful,Internet Banking,Fuel,Valid,January,2025
TXN61992,ACC24220,2025-12-19 06:38:00,POS,1686.72,Credit,Successful,Mobile App,Healthcare,Valid,December,2025
TXN61993,ACC25055,2025-01-25 18:12:00,Cash Withdrawal,1135.87,Debit,Successful,Internet Banking,Utilities,Valid,January,2025
TXN61994,ACC23749,2025-07-04 17:47:00,ATM,7830.39,Credit,Successful,POS,Travel,Valid,July,2025
TXN61995,ACC24416,2025-08-17 23:33:00,Cash Deposit,724.05,Debit,Successful,POS,Groceries,Valid,August,2025
TXN61996,ACC21346,2025-04-17 14:03:00,Cash Deposit,3441.98,Credit,Successful,ATM,Education,Valid,April,2025
TXN61997,ACC21070,2025-08-01 02:55:00,Bill Payment,3897.45,Debit,Successful,POS,Entertainment,Valid,August,2025
TXN61998,ACC24526,2025-02-09 19:01:00,Cash Withdrawal,4223.36,Debit,Successful,Mobile App,Groceries,Valid,February,2025
TXN61999,ACC21443,2025-07-18 18:09:00,UPI,2734.72,Credit,Successful,Mobile App,Travel,Valid,July,2025
TXN62000,ACC22990,2025-03-26 22:24:00,Cash Deposit,536.97,Debit,Pending,Branch,Utilities,Valid,March,2025
TXN62001,ACC23697,2025-05-28 21:38:00,UPI,2179.25,Debit,Successful,ATM,Shopping,Valid,May,2025
TXN62002,ACC20626,2025-08-08 00:37:00,IMPS,7535.2,Debit,Successful,Internet Banking,Fuel,Valid,August,2025
TXN62003,ACC21195,2025-06-18 23:15:00,Cash Withdrawal,5638.24,Debit,Successful,Internet Banking,Entertainment,Valid,June,2025
TXN62004,ACC22812,2025-05-08 11:00:00,UPI,973.01,Debit,Failed,POS,Shopping,Valid,May,2025
TXN62005,ACC24531,2025-07-21 02:29:00,NEFT,113.63,Debit,Successful,ATM,Utilities,Valid,July,2025
TXN62006,ACC25334,2025-10-04 22:10:00,ATM,1693.75,Debit,Successful,Branch,Utilities,Valid,October,2025
TXN62007,ACC23170,2025-08-24 17:04:00,Bill Payment,2225.1,Credit,Successful,POS,Education,Valid,August,2025
TXN62008,ACC22822,2025-07-18 16:27:00,POS,209.25,Debit,Successful,Internet Banking,Other,Valid,July,2025
TXN62009,ACC20752,2025-03-23 01:37:00,Bill Payment,1464.03,Debit,Successful,Mobile App,Dining,Valid,March,2025
TXN62010,ACC24204,2025-05-10 12:39:00,Cash Deposit,1932.02,Debit,Successful,Mobile App,Travel,Valid,May,2025
TXN62011,ACC23173,2025-10-24 16:40:00,NEFT,425.15,Credit,Failed,ATM,Education,Valid,October,2025
TXN62012,ACC21604,2025-06-06 12:58:00,IMPS,3483.69,Debit,Successful,Mobile App,Shopping,Valid,June,2025
TXN62013,ACC24718,2025-05-20 18:48:00,NEFT,2059.23,Debit,Reversed,Mobile App,Healthcare,Valid,May,2025
TXN62014,ACC22792,2025-06-03 06:25:00,UPI,2247.65,Debit,Failed,Mobile App,Travel,Valid,June,2025
TXN62015,ACC22508,2025-05-31 08:59:00,Cash Deposit,922.78,Debit,Successful,Mobile App,Fuel,Valid,May,2025
TXN62016,ACC22299,2025-08-31 16:39:00,UPI,1695.81,Debit,Successful,Branch,Other,Valid,August,2025
TXN62017,ACC23660,2025-10-03 03:17:00,UPI,4079.84,Debit,Successful,Mobile App,Travel,Valid,October,2025
TXN62018,ACC25070,2025-05-02 21:24:00,NEFT,212.14,Credit,Successful,Mobile App,Education,Valid,May,2025
TXN62019,ACC21794,2025-01-23 19:02:00,POS,251.08,Debit,Successful,POS,Education,Valid,January,2025
TXN62020,ACC22931,2025-05-29 03:41:00,UPI,1316.43,Credit,Successful,Mobile App,Travel,Valid,May,2025
TXN62021,ACC22379,2025-10-19 17:27:00,Cash Withdrawal,439.7,Credit,Successful,POS,Travel,Valid,October,2025
TXN62022,ACC24323,2025-11-25 19:47:00,POS,883.39,Debit,Successful,Mobile App,Utilities,Valid,November,2025
TXN62023,ACC21049,2025-03-10 15:02:00,IMPS,9142.56,Debit,Successful,POS,Education,Valid,March,2025
TXN62024,ACC24903,2025-06-04 17:39:00,IMPS,3779.95,Debit,Reversed,Branch,Fuel,Valid,June,2025
TXN62025,ACC22991,2025-06-04 12:42:00,POS,738.9,Credit,Successful,POS,Groceries,Valid,June,2025
TXN62026,ACC21933,2025-07-04 15:05:00,UPI,2376.65,Debit,Successful,Mobile App,Dining,Valid,July,2025
TXN62027,ACC20820,2025-03-28 17:30:00,UPI,1354.13,Credit,Successful,Internet Banking,Healthcare,Valid,March,2025
TXN62028,ACC22694,2025-10-11 22:47:00,POS,8312.95,Debit,Successful,POS,Shopping,Valid,October,2025
TXN62029,ACC21130,2025-02-28 21:33:00,POS,371.03,Credit,Successful,Mobile App,Groceries,Valid,February,2025
TXN62030,ACC22700,2025-11-25 15:40:00,POS,5370.44,Debit,Successful,Mobile App,Fuel,Valid,November,2025
TXN62031,ACC25418,2025-05-09 11:10:00,Cash Deposit,1347.79,Credit,Successful,Mobile App,Utilities,Valid,May,2025
TXN62032,ACC23318,2025-02-20 06:05:00,Bill Payment,705.27,Credit,Successful,Internet Banking,Shopping,Valid,February,2025
TXN62033,ACC25442,2025-06-02 14:38:00,NEFT,656.03,Credit,Successful,Mobile App,Shopping,Valid,June,2025
TXN62034,ACC25880,2025-03-30 16:00:00,ATM,2503.67,Debit,Successful,Mobile App,Healthcare,Valid,March,2025
TXN62035,ACC25039,2025-10-26 03:06:00,Bill Payment,12248.44,Credit,Successful,Mobile App,Groceries,Valid,October,2025
TXN62036,ACC22439,2025-12-08 10:00:00,IMPS,13739.95,Credit,Successful,Branch,Education,Valid,December,2025
TXN62037,ACC24415,2025-09-29 22:08:00,Bill Payment,2831.8,Credit,Failed,ATM,Dining,Valid,September,2025
TXN62038,ACC24301,2025-08-14 23:00:00,Bill Payment,1107.99,Credit,Pending,Mobile App,Utilities,Valid,August,2025
TXN62039,ACC25961,2025-11-11 06:51:00,UPI,1995.34,Debit,Successful,Internet Banking,Other,Valid,November,2025
TXN62040,ACC24048,2025-07-28 12:38:00,UPI,1713.54,Debit,Successful,Internet Banking,Groceries,Valid,July,2025
TXN62041,ACC22500,2025-03-29 17:51:00,UPI,848.54,Debit,Successful,Mobile App,Entertainment,Valid,March,2025
TXN62042,ACC22014,2025-05-30 01:45:00,Cash Withdrawal,1489.88,Credit,Pending,Mobile App,Utilities,Valid,May,2025
TXN62043,ACC22768,2025-11-04 01:08:00,POS,1478.88,Debit,Successful,ATM,Fuel,Valid,November,2025
TXN62044,ACC21796,2025-11-23 00:42:00,POS,1223.8,Debit,Successful,ATM,Other,Valid,November,2025
TXN62045,ACC21621,2025-01-17 05:21:00,IMPS,10604.08,Debit,Successful,Internet Banking,Fuel,Valid,January,2025
TXN62046,ACC24518,2025-11-21 04:17:00,Bill Payment,388.63,Debit,Successful,ATM,Education,Valid,November,2025
TXN62047,ACC20829,2025-10-26 09:58:00,ATM,1917.32,Debit,Successful,Internet Banking,Fuel,Valid,October,2025
TXN62048,ACC22610,2025-10-16 21:36:00,Cash Withdrawal,595.65,Debit,Pending,Mobile App,Utilities,Valid,October,2025
TXN62049,ACC20013,2025-06-06 02:55:00,IMPS,1191.55,Credit,Reversed,POS,Utilities,Valid,June,2025
TXN62050,ACC20440,2025-06-26 12:50:00,Bill Payment,5147.51,Debit,Successful,POS,Education,Valid,June,2025
TXN62051,ACC25400,2025-10-08 13:48:00,NEFT,138.18,Debit,Successful,Mobile App,Dining,Valid,October,2025
TXN62052,ACC22447,2025-05-24 13:42:00,Cash Deposit,1052.42,Debit,Successful,Branch,Groceries,Valid,May,2025
TXN62053,ACC21077,2025-01-26 09:45:00,NEFT,3217.69,Debit,Successful,POS,Healthcare,Valid,January,2025
TXN62054,ACC25594,2025-02-28 23:17:00,UPI,195.07,Credit,Successful,ATM,Groceries,Valid,February,2025
TXN62055,ACC22331,2025-09-14 11:54:00,UPI,1077.1,Debit,Successful,ATM,Education,Valid,September,2025
TXN62056,ACC25203,2025-02-28 11:14:00,NEFT,4922.35,Debit,Reversed,ATM,Dining,Valid,February,2025
TXN62057,ACC25410,2025-01-01 09:47:00,POS,782.79,Credit,Successful,ATM,Shopping,Valid,January,2025
TXN62058,ACC20459,2025-04-29 14:38:00,IMPS,474.7,Credit,Reversed,ATM,Groceries,Valid,April,2025
TXN62059,ACC21043,2025-10-20 22:15:00,POS,817.32,Debit,Successful,Mobile App,Groceries,Valid,October,2025
TXN62060,ACC25208,2025-01-20 07:16:00,UPI,1581.42,Debit,Successful,Mobile App,Fuel,Valid,January,2025
TXN62061,ACC25544,2025-07-04 10:24:00,IMPS,693.85,Credit,Successful,POS,Groceries,Valid,July,2025
TXN62062,ACC23806,2025-04-16 22:31:00,UPI,2261.54,Credit,Successful,Mobile App,Fuel,Valid,April,2025
TXN62063,ACC21785,2025-12-12 08:02:00,ATM,2368.89,Credit,Successful,Mobile App,Healthcare,Valid,December,2025
TXN62064,ACC24747,2025-05-07 11:03:00,UPI,9065.62,Credit,Successful,Branch,Travel,Valid,May,2025
TXN62065,ACC23865,2025-09-24 02:44:00,UPI,318.31,Debit,Failed,Mobile App,Dining,Valid,September,2025
TXN62066,ACC21990,2025-08-29 23:12:00,ATM,18986.62,Debit,Successful,POS,Utilities,Valid,August,2025
TXN62067,ACC22650,2025-02-17 04:23:00,NEFT,16273.37,Credit,Successful,POS,Education,Valid,February,2025
TXN62068,ACC21045,2025-11-04 10:20:00,NEFT,411.82,Debit,Successful,Mobile App,Education,Valid,November,2025
TXN62069,ACC24378,2025-12-16 20:51:00,UPI,5788.6,Debit,Successful,Branch,Healthcare,Valid,December,2025
TXN62070,ACC25922,2025-11-24 04:22:00,Cash Withdrawal,2323.49,Debit,Successful,POS,Utilities,Valid,November,2025
TXN62071,ACC21359,2025-08-25 11:39:00,Bill Payment,4613.19,Credit,Successful,Mobile App,Other,Valid,August,2025
TXN62072,ACC22602,2025-01-03 01:58:00,UPI,420.32,Debit,Successful,Mobile App,Travel,Valid,January,2025
TXN62073,ACC25951,2025-11-23 23:27:00,IMPS,343.53,Debit,Successful,ATM,Utilities,Valid,November,2025
TXN62074,ACC24653,2025-03-03 09:01:00,Bill Payment,2973.49,Credit,Successful,Internet Banking,Dining,Valid,March,2025
TXN62075,ACC20413,2025-07-23 21:57:00,ATM,1053.23,Credit,Failed,Mobile App,Entertainment,Valid,July,2025
TXN62076,ACC20985,2025-04-11 09:13:00,Bill Payment,6203.21,Debit,Reversed,Internet Banking,Utilities,Valid,April,2025
TXN62077,ACC25030,2025-03-06 09:14:00,NEFT,883.21,Debit,Successful,Mobile App,Dining,Valid,March,2025
TXN62078,ACC22506,2025-05-09 15:31:00,ATM,1207.57,Debit,Successful,POS,Education,Valid,May,2025
TXN62079,ACC20821,2025-09-16 14:41:00,Bill Payment,1137.12,Credit,Successful,Mobile App,Groceries,Valid,September,2025
TXN62080,ACC24523,2025-09-23 01:24:00,POS,668.75,Debit,Successful,Mobile App,Healthcare,Valid,September,2025
TXN62081,ACC22542,2025-09-26 02:30:00,IMPS,2239.35,Debit,Successful,POS,Shopping,Valid,September,2025
TXN62082,ACC22824,2025-09-15 09:47:00,NEFT,1351.89,Credit,Successful,POS,Entertainment,Valid,September,2025
TXN62083,ACC23987,2025-07-01 02:48:00,Cash Withdrawal,2195.98,Debit,Reversed,Internet Banking,Dining,Valid,July,2025
TXN62084,ACC25392,2025-04-10 15:36:00,UPI,922.91,Credit,Successful,Branch,Utilities,Valid,April,2025
TXN62085,ACC25195,2025-03-19 23:50:00,UPI,767.76,Debit,Successful,Internet Banking,Travel,Valid,March,2025
TXN62086,ACC22490,2025-11-22 00:13:00,Cash Deposit,1072.37,Debit,Successful,Internet Banking,Groceries,Valid,November,2025
TXN62087,ACC22091,2025-02-16 17:42:00,UPI,1441.65,Debit,Failed,ATM,Groceries,Valid,February,2025
TXN62088,ACC25220,2025-06-20 14:53:00,Bill Payment,5336.53,Debit,Successful,ATM,Shopping,Valid,June,2025
TXN62089,ACC23139,2025-02-01 12:40:00,POS,928.96,Credit,Successful,POS,Education,Valid,February,2025
TXN62090,ACC23898,2025-08-28 21:57:00,IMPS,437.68,Credit,Successful,POS,Dining,Valid,August,2025
TXN62091,ACC24093,2025-02-16 00:06:00,UPI,24456.42,Debit,Pending,Mobile App,Healthcare,Valid,February,2025
TXN62092,ACC25384,2025-02-23 14:56:00,ATM,1443.47,Credit,Successful,Mobile App,Healthcare,Valid,February,2025
TXN62093,ACC20744,2025-11-29 02:51:00,POS,2675.11,Debit,Successful,ATM,Dining,Valid,November,2025
TXN62094,ACC25913,2025-12-06 11:32:00,Cash Withdrawal,2967.1,Credit,Successful,POS,Education,Valid,December,2025
TXN62095,ACC22379,2025-03-29 12:06:00,UPI,85.43,Credit,Successful,Mobile App,Entertainment,Valid,March,2025
TXN62096,ACC23437,2025-05-06 10:57:00,POS,2725.73,Debit,Successful,Mobile App,Shopping,Valid,May,2025
TXN62097,ACC22454,2025-05-02 07:30:00,IMPS,191.37,Debit,Successful,Mobile App,Education,Valid,May,2025
TXN62098,ACC23060,2025-12-11 20:06:00,Cash Withdrawal,1695.86,Debit,Successful,ATM,Other,Valid,December,2025
TXN62099,ACC22212,2025-07-03 13:43:00,Bill Payment,6037.81,Debit,Successful,POS,Utilities,Valid,July,2025
TXN62100,ACC25066,2025-03-09 22:46:00,Cash Deposit,3643.69,Debit,Failed,Internet Banking,Groceries,Valid,March,2025
TXN62101,ACC24269,2025-11-19 08:51:00,POS,4395.77,Debit,Successful,Mobile App,Healthcare,Valid,November,2025
TXN62102,ACC25732,2025-08-19 04:33:00,Bill Payment,743.63,Credit,Reversed,ATM,Utilities,Valid,August,2025
TXN62103,ACC25116,2025-08-18 14:21:00,UPI,4870.68,Credit,Successful,POS,Utilities,Valid,August,2025
TXN62104,ACC20207,2025-04-12 10:59:00,Cash Withdrawal,3701.39,Debit,Successful,Internet Banking,Entertainment,Valid,April,2025
TXN62105,ACC21070,2025-11-05 23:01:00,Cash Withdrawal,1221.64,Debit,Failed,Mobile App,Dining,Valid,November,2025
TXN62106,ACC21906,2025-06-30 01:46:00,IMPS,1586.53,Debit,Successful,POS,Entertainment,Valid,June,2025
TXN62107,ACC24635,2025-02-26 13:16:00,Bill Payment,3149.98,Debit,Successful,ATM,Education,Valid,February,2025
TXN62108,ACC21514,2025-07-18 19:51:00,UPI,1332.32,Debit,Reversed,POS,Groceries,Valid,July,2025
TXN62109,ACC24657,2025-04-15 11:39:00,Cash Withdrawal,1018.47,Debit,Successful,Internet Banking,Shopping,Valid,April,2025
TXN62110,ACC22028,2025-05-18 13:51:00,NEFT,3187.84,Debit,Successful,Internet Banking,Education,Valid,May,2025
TXN62111,ACC22872,2025-02-05 02:20:00,POS,6737.98,Debit,Successful,Internet Banking,Groceries,Valid,February,2025
TXN62112,ACC20078,2025-03-20 14:47:00,IMPS,1715.46,Debit,Failed,POS,Utilities,Valid,March,2025
TXN62113,ACC22964,2025-10-29 04:52:00,Bill Payment,4133.12,Credit,Successful,Branch,Dining,Valid,October,2025
TXN62114,ACC25617,2025-10-28 05:40:00,NEFT,1776.0749999999998,Debit,Successful,Internet Banking,Utilities,Valid,October,2025
TXN62115,ACC22618,2025-08-30 16:06:00,POS,111.65,Credit,Successful,Internet Banking,Utilities,Valid,August,2025
TXN62116,ACC24711,2025-08-26 20:27:00,UPI,11172.28,Debit,Successful,POS,Travel,Valid,August,2025
TXN62117,ACC20093,2025-04-25 14:00:00,UPI,7195.02,Credit,Successful,ATM,Utilities,Valid,April,2025
TXN62118,ACC25691,2025-05-30 00:14:00,UPI,1972.67,Debit,Successful,ATM,Fuel,Valid,May,2025
TXN62119,ACC25440,2025-03-09 14:42:00,POS,3262.87,Debit,Successful,ATM,Travel,Valid,March,2025
TXN62120,ACC23996,2025-07-04 23:37:00,NEFT,4568.01,Debit,Successful,ATM,Other,Valid,July,2025
TXN62121,ACC22539,2025-04-27 12:36:00,UPI,3440.83,Debit,Successful,Internet Banking,Entertainment,Valid,April,2025
TXN62122,ACC25814,2025-11-16 05:02:00,UPI,759.21,Credit,Successful,POS,Travel,Valid,November,2025
TXN62123,ACC25667,2025-05-16 18:21:00,Bill Payment,1522.35,Credit,Successful,Mobile App,Education,Valid,May,2025
TXN62124,ACC24131,2025-09-04 04:40:00,UPI,1702.34,Credit,Successful,Internet Banking,Other,Valid,September,2025
TXN62125,ACC24680,2025-12-26 16:34:00,ATM,4174.4,Debit,Successful,Internet Banking,Travel,Valid,December,2025
TXN62126,ACC23813,2025-02-20 08:05:00,POS,2418.26,Credit,Successful,Mobile App,Groceries,Valid,February,2025
TXN62127,ACC21834,2025-05-04 04:14:00,ATM,4459.86,Credit,Successful,Internet Banking,Travel,Valid,May,2025
TXN62128,ACC25008,2025-09-08 21:02:00,UPI,2785.1,Debit,Pending,POS,Dining,Valid,September,2025
TXN62129,ACC24556,2025-04-17 04:01:00,ATM,92.91,Debit,Successful,Mobile App,Utilities,Valid,April,2025
TXN62130,ACC21421,2025-12-15 18:57:00,POS,3022.69,Credit,Reversed,Mobile App,Dining,Valid,December,2025
TXN62131,ACC25410,2025-08-17 14:00:00,IMPS,3616.95,Debit,Successful,POS,Fuel,Valid,August,2025
TXN62132,ACC20762,2025-06-01 21:06:00,POS,1777.78,Credit,Pending,Internet Banking,Other,Valid,June,2025
TXN62133,ACC25948,2025-08-17 08:17:00,IMPS,702.59,Debit,Successful,POS,Entertainment,Valid,August,2025
TXN62134,ACC24028,2025-06-03 17:16:00,UPI,562.88,Debit,Successful,Branch,Utilities,Valid,June,2025
TXN62135,ACC23853,2025-06-07 01:28:00,POS,4499.28,Credit,Successful,ATM,Entertainment,Valid,June,2025
TXN62136,ACC21403,2025-05-20 09:58:00,UPI,2730.67,Debit,Successful,Mobile App,Groceries,Valid,May,2025
TXN62137,ACC24593,2025-02-11 01:30:00,ATM,3257.39,Debit,Reversed,Mobile App,Entertainment,Valid,February,2025
TXN62138,ACC21668,2025-09-29 11:20:00,ATM,8347.2,Debit,Successful,ATM,Dining,Valid,September,2025
