loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,loan_status,application_date,loan_to_income_ratio
LOAN71781,CUST13310,Education,839200.0,16.42,12,Pending,2024-01-22,1.111817700052994
LOAN71782,CUST14961,Home,1057600.0,10.41,36,Active,2023-10-25,0.9322990126939351
LOAN71784,CUST12628,Auto,384700.0,15.73,48,Pending,2025-06-08,1.053107035313441
LOAN71785,CUST14732,Personal,183300.0,7.96,60,Active,2025-11-13,0.2693211871877755
LOAN71786,CUST12178,Home,235300.0,14.62,24,Active,2025-05-25,0.21255645889792232
LOAN71787,CUST13763,Personal,840300.0,12.44,24,Active,2023-06-06,1.7993576017130621
LOAN71788,CUST13217,Personal,1366000.0,14.17,60,Active,2026-03-19,2.4681543048152497
LOAN71789,CUST11165,Personal,1455600.0,10.34,60,Pending,2022-12-06,1.3140742078180012
LOAN71790,CUST14451,Auto,947200.0,10.56,36,Closed,2022-12-12,1.9177971249240737
LOAN71791,CUST12635,Personal,1390200.0,12.29,24,Closed,2025-05-16,4.629370629370629
LOAN71792,CUST12650,Home,232800.0,14.62,60,Active,2022-11-04,0.12205735856970587
LOAN71793,CUST12822,Personal,180500.0,11.78,36,Active,2025-11-14,0.19583378539654986
LOAN71794,CUST10752,Personal,1354900.0,16.46,48,Closed,2025-10-09,1.6369457532922556
LOAN71795,CUST10345,Auto,398800.0,14.5,60,Defaulted,2023-04-27,1.2121580547112463
LOAN71796,CUST14416,Personal,451700.0,7.68,60,Closed,2022-07-22,1.2446955084045193
LOAN71797,CUST10201,Business,1158200.0,11.05,24,Active,2024-04-15,1.227166772621318
LOAN71798,CUST13144,Personal,164300.0,13.6,36,Closed,2023-09-26,0.348019487396738
LOAN71799,CUST12864,Personal,252300.0,13.95,60,Closed,2023-05-03,0.45586773872978587
LOAN71800,CUST14519,Auto,1723200.0,12.57,60,Active,2022-04-16,5.176329227996395
LOAN71801,CUST11880,Personal,206800.0,12.297836317135548,60,Closed,2024-11-12,0.2673561732385262
LOAN71802,CUST10646,Education,175100.0,10.47,60,Pending,2022-02-11,0.1581323941118035
LOAN71803,CUST10291,Personal,264300.0,15.28,36,Active,2024-10-19,0.4778521063098897
LOAN71804,CUST14506,Personal,880400.0,10.39,12,Closed,2024-07-01,1.5907489384768272
LOAN71805,CUST14390,Education,1270700.0,12.57,60,Active,2026-01-06,2.0651714610758978
LOAN71806,CUST11178,Personal,313700.0,14.86,24,Active,2022-04-21,0.9223757718318142
LOAN71807,CUST11081,Personal,612250.0,14.42,36,Defaulted,2022-08-11,1.3494599955918007
LOAN71808,CUST12196,Personal,33100.0,10.1,48,Active,2024-05-05,0.16887755102040816
LOAN71809,CUST13571,Personal,893200.0,9.17,36,Active,2024-12-17,0.923204134366925
LOAN71810,CUST12715,Education,1593200.0,10.58,48,Pending,2025-08-23,2.617381304419254
LOAN71811,CUST12898,Home,956800.0,7.91,24,Active,2024-05-13,3.90530612244898
LOAN71812,CUST10405,Business,172600.0,12.76,48,Pending,2026-02-04,0.32701780977643047
LOAN71813,CUST12401,Personal,361500.0,7.56,24,Active,2022-02-14,0.6
LOAN71814,CUST10174,Personal,260100.0,7.71,60,Active,2022-05-17,0.4243759177679883
LOAN71815,CUST13203,Business,713600.0,16.16,36,Active,2022-07-20,1.3263940520446096
LOAN71816,CUST14576,Personal,612200.0,15.62,24,Defaulted,2025-07-11,2.3867446393762184
LOAN71817,CUST12045,Personal,150200.0,8.02,48,Closed,2022-07-16,0.2713885626524528
LOAN71818,CUST10476,Personal,547900.0,13.89,12,Active,2022-11-12,1.2197239536954585
LOAN71819,CUST14072,Business,3095100.0,14.89,60,Active,2024-06-11,4.799348736238176
LOAN71820,CUST12395,Personal,431400.0,11.66,84,Closed,2023-07-27,0.491399931655086
LOAN71821,CUST12380,Personal,612250.0,17.32,48,Defaulted,2023-07-25,0.6682492905479153
LOAN71822,CUST10635,Personal,3480800.0,12.52,36,Active,2026-06-12,7.724811362627608
LOAN71823,CUST12400,Personal,1405800.0,14.28,48,Active,2025-04-27,1.76941472624292
LOAN71824,CUST14748,Auto,589700.0,9.31,24,Closed,2024-03-16,2.022984562607204
LOAN71825,CUST12238,Home,443700.0,11.49,36,Active,2026-08-24,1.8199343724364232
LOAN71826,CUST11722,Personal,722100.0,9.98,12,Closed,2026-08-12,1.3796331677493312
LOAN71827,CUST11868,Business,391600.0,16.47,24,Defaulted,2023-08-16,0.2790962867935286
LOAN71828,CUST13808,Auto,858000.0,9.84,60,Active,2025-11-17,1.7267055745622861
LOAN71829,CUST14805,Home,1255400.0,8.67,48,Active,2024-03-11,7.463733650416171
LOAN71830,CUST13473,Personal,827300.0,16.7,60,Defaulted,2025-11-14,2.0457467853610285
LOAN71831,CUST13343,Auto,137600.0,12.48,24,Active,2024-08-16,0.23537461512145055
LOAN71832,CUST13010,Personal,1772000.0,9.33,24,Active,2023-11-23,4.5517595684562036
LOAN71833,CUST13683,Business,505200.0,16.05,60,Closed,2023-03-10,0.541363051864552
LOAN71834,CUST11325,Home,665600.0,12.09,60,Pending,2025-01-15,0.7458538771851188
LOAN71835,CUST12488,Auto,660200.0,13.11,60,Active,2026-06-19,1.2623326959847037
LOAN71836,CUST13763,Home,754400.0,8.65,60,Closed,2026-01-02,1.6154175588865096
LOAN71837,CUST13515,Home,469000.0,16.1,36,Active,2023-07-24,1.4033512866546978
LOAN71838,CUST10331,Auto,185900.0,13.71,36,Closed,2023-10-20,0.16784037558685447
LOAN71839,CUST14008,Home,413400.0,12.95,48,Active,2022-02-22,0.4991547935281333
LOAN71840,CUST12979,Business,225100.0,13.39,36,Active,2022-06-03,0.25906318333525147
LOAN71841,CUST10120,Business,480500.0,12.72,60,Closed,2023-10-14,2.771049596309112
LOAN71842,CUST14649,Business,472500.0,14.18,24,Defaulted,2026-01-23,2.2705430081691493
LOAN71843,CUST10728,Personal,592200.0,14.72,24,Active,2025-08-10,2.0336538461538463
LOAN71844,CUST11791,Personal,1448000.0,13.2,60,Active,2023-02-10,13.115942028985508
LOAN71845,CUST14726,Home,868200.0,9.15,120,Active,2022-10-04,2.864401187726823
LOAN71846,CUST14118,Home,1940600.0,11.36,48,Pending,2022-11-23,1.2042944023830209
LOAN71847,CUST12049,Business,199900.0,8.04,60,Closed,2025-01-30,1.3949755757152826
LOAN71848,CUST13928,Auto,1949200.0,11.58,24,Active,2023-12-21,3.7333844091170274
LOAN71849,CUST12302,Personal,688400.0,15.13,60,Active,2026-08-19,0.2692112158304329
LOAN71850,CUST14654,Home,295100.0,8.19,36,Active,2024-04-22,0.8861861861861862
LOAN71851,CUST11283,Home,126900.0,8.59,36,Active,2022-08-31,0.07788142874677796
LOAN71852,CUST12865,Home,1298500.0,14.49,36,Active,2024-03-29,2.108639168561221
LOAN71854,CUST13966,Home,669900.0,13.85,60,Active,2026-06-06,0.7731102135025967
LOAN71855,CUST14578,Personal,385200.0,13.33,60,Active,2025-12-04,0.7644373883707085
LOAN71856,CUST12483,Auto,759000.0,15.1,12,Pending,2026-07-27,3.7537091988130564
LOAN71857,CUST14634,Auto,801500.0,8.47,48,Active,2026-07-22,1.643428337092475
LOAN71858,CUST13632,Business,1297300.0,16.49,24,Active,2026-03-12,8.518056467498358
LOAN71859,CUST14317,Personal,104900.0,10.46,36,Active,2023-08-21,0.22759817747884573
LOAN71860,CUST11625,Personal,262100.0,14.44,84,Active,2024-07-12,0.224650724265021
LOAN71861,CUST11910,Business,2668500.0,11.84,84,Pending,2025-06-29,2.025273224043716
LOAN71862,CUST10114,Personal,230400.0,15.09,60,Active,2025-07-06,0.23225806451612904
LOAN71863,CUST12922,Personal,575000.0,8.77,24,Closed,2025-09-05,1.0954467517622404
LOAN71864,CUST13545,Personal,151600.0,13.99,84,Active,2026-05-16,0.40917678812415653
LOAN71865,CUST14909,Personal,423900.0,10.93,60,Active,2024-10-18,0.5579099763095552
LOAN71866,CUST12749,Business,742700.0,16.57,84,Defaulted,2022-06-03,0.7170995462006372
LOAN71867,CUST13704,Personal,1031400.0,14.38,60,Active,2024-05-29,0.6986384881121723
LOAN71868,CUST10906,Business,501700.0,11.77,84,Active,2024-11-24,2.809070548712206
LOAN71869,CUST12530,Personal,1174600.0,12.4,36,Active,2022-02-20,1.512295609630488
LOAN71870,CUST10030,Personal,327300.0,14.91,60,Active,2024-09-27,0.6064480266814897
LOAN71871,CUST11935,Personal,1495900.0,10.43,84,Active,2024-01-18,4.174993022606754
LOAN71872,CUST10092,Personal,2310400.0,14.76,12,Active,2023-10-01,9.33872271624899
LOAN71873,CUST14252,Personal,679700.0,11.3,24,Active,2024-08-11,2.700437028208184
LOAN71874,CUST13389,Auto,1307400.0,8.65,36,Active,2023-10-15,1.3887826641172722
LOAN71875,CUST10077,Auto,3843500.0,8.03,36,Pending,2026-06-13,7.970759021153048
LOAN71876,CUST11436,Home,667100.0,10.1,24,Active,2024-01-19,2.239342061094327
LOAN71877,CUST10882,Personal,894300.0,12.297836317135548,60,Closed,2026-01-18,0.3475304084249796
LOAN71878,CUST13120,Home,770200.0,16.28,36,Pending,2022-01-21,0.36137568620091026
LOAN71879,CUST12353,Auto,264300.0,10.43,60,Active,2023-12-08,0.7080096437181891
LOAN71880,CUST14309,Home,702400.0,12.56,48,Pending,2024-04-01,2.0017098888572242
LOAN71881,CUST11050,Personal,1808100.0,13.68,60,Pending,2022-02-22,2.272338821163755
LOAN71882,CUST11297,Education,1259100.0,11.52,84,Pending,2023-06-22,2.275002258559942
LOAN71883,CUST11041,Auto,854200.0,11.71,24,Pending,2026-06-24,1.5434095220887163
LOAN71884,CUST11153,Personal,253800.0,9.08,48,Active,2023-12-10,0.30373384394447106
LOAN71885,CUST12485,Home,259000.0,10.07,24,Closed,2022-04-20,0.4679736200198753
LOAN71886,CUST13492,Personal,258000.0,11.49,36,Active,2025-10-25,0.37719298245614036
LOAN71887,CUST13475,Personal,1164400.0,13.8,60,Closed,2025-12-01,1.3545835272219637
LOAN71888,CUST11891,Business,1693900.0,13.61,60,Active,2022-01-22,1.8688217122683142
LOAN71889,CUST10347,Home,828300.0,8.15,36,Closed,2024-08-12,2.4191004672897196
LOAN71890,CUST13393,Personal,808400.0,9.78,84,Active,2024-03-27,2.35479172735217
LOAN71891,CUST11088,Personal,2882400.0,14.84,36,Defaulted,2024-09-03,4.6081534772182255
LOAN71892,CUST12516,Personal,300900.0,14.22,36,Pending,2026-06-07,0.5029249540364366
LOAN71893,CUST14266,Business,1305900.0,7.63,24,Closed,2022-01-31,4.99197247706422
LOAN71894,CUST13406,Personal,254100.0,16.41,48,Active,2022-05-17,0.2301838934686113
LOAN71895,CUST10977,Personal,1413000.0,11.22,120,Closed,2023-01-02,4.243243243243243
LOAN71896,CUST13476,Personal,775000.0,7.79,12,Active,2026-02-24,1.11864896073903
LOAN71897,CUST14512,Business,492500.0,15.13,48,Active,2023-06-15,0.5759560285346743
LOAN71898,CUST14266,Personal,295500.0,14.33,60,Defaulted,2025-04-06,1.1295871559633028
LOAN71899,CUST12138,Home,1293500.0,10.44,24,Active,2025-09-24,1.251572327044025
LOAN71900,CUST11235,Auto,763700.0,14.88,36,Active,2024-04-17,1.1647094707945707
LOAN71901,CUST14478,Business,441500.0,9.13,60,Active,2025-06-08,0.7977233715782817
LOAN71902,CUST11281,Education,1467700.0,11.57,24,Active,2024-05-23,2.3131599684791175
LOAN71903,CUST14428,Business,995700.0,7.86,60,Active,2024-02-15,0.4964104098115465
LOAN71904,CUST13255,Home,276400.0,7.91,60,Active,2024-08-23,0.7009890945980218
LOAN71905,CUST10388,Personal,1251600.0,11.6,48,Closed,2025-07-15,0.9768204167642238
LOAN71906,CUST12251,Home,123600.0,12.76,84,Active,2026-08-27,0.021864883511118188
LOAN71907,CUST14353,Personal,1175800.0,14.94,84,Closed,2026-01-05,3.8412283567461616
LOAN71909,CUST10310,Auto,623100.0,15.67,24,Defaulted,2025-03-05,2.156801661474559
LOAN71910,CUST14467,Home,1651500.0,15.13,60,Pending,2025-09-24,0.8683878430960144
LOAN71911,CUST14866,Business,194300.0,16.25,120,Closed,2024-10-31,0.2419676214196762
LOAN71912,CUST13195,Business,181200.0,11.21,24,Closed,2022-09-30,0.3039248574303925
LOAN71913,CUST13160,Business,526500.0,16.22,48,Pending,2023-12-22,1.2659293099302718
LOAN71914,CUST13034,Business,121900.0,9.82,36,Pending,2025-06-01,0.10321761219305674
LOAN71915,CUST11347,Home,102200.0,12.35,60,Active,2026-08-06,0.08065025252525253
LOAN71916,CUST13445,Personal,2513000.0,7.57,36,Closed,2022-03-13,3.5240499228719675
LOAN71917,CUST14930,Auto,526000.0,12.09,48,Active,2022-03-28,0.979333457456712
LOAN71918,CUST13097,Personal,314600.0,7.74,84,Pending,2022-11-21,0.5889180082366156
LOAN71919,CUST13600,Home,1593100.0,11.29,36,Active,2022-03-10,4.521998296906046
LOAN71920,CUST11199,Home,610600.0,10.24,48,Closed,2024-04-15,1.2868282402528979
LOAN71921,CUST13923,Personal,1372700.0,11.02,12,Active,2023-05-26,1.2471154719723812
LOAN71922,CUST13800,Auto,2263600.0,10.31,36,Pending,2025-04-14,5.529066927210552
LOAN71923,CUST14567,Education,1870400.0,9.02,60,Closed,2024-11-22,5.669596847529554
LOAN71924,CUST11013,Home,1582400.0,11.02,24,Closed,2026-05-21,3.033160820394863
LOAN71925,CUST12089,Home,588200.0,8.78,24,Active,2024-01-26,4.462822458270106
LOAN71926,CUST12832,Auto,290600.0,14.05,36,Active,2025-04-05,0.5250700153582076
LOAN71927,CUST10068,Personal,74300.0,13.88,36,Pending,2026-07-03,0.10012127745586848
LOAN71928,CUST10262,Personal,72200.0,9.45,60,Closed,2022-03-22,0.1304544222603668
LOAN71929,CUST13858,Auto,1994400.0,12.94,36,Closed,2025-12-17,18.16393442622951
LOAN71930,CUST14319,Auto,339400.0,8.38,24,Active,2023-02-14,0.5705160531181711
LOAN71931,CUST11003,Business,452900.0,15.95,36,Active,2023-04-28,0.9370991102834678
LOAN71932,CUST11006,Business,439300.0,12.03,48,Pending,2024-11-18,0.6120941897728857
LOAN71933,CUST11858,Education,530400.0,14.8,36,Closed,2024-09-02,0.6148139561840733
LOAN71934,CUST10760,Auto,121200.0,9.1,24,Active,2023-03-11,0.09670469959307429
LOAN71935,CUST12675,Education,460000.0,16.31,36,Pending,2023-05-30,0.8311500587225585
LOAN71936,CUST14048,Personal,251400.0,11.05,48,Active,2023-02-15,0.47131608548931386
LOAN71937,CUST10441,Auto,219800.0,12.297836317135548,36,Active,2022-05-13,0.3599737962659679
LOAN71938,CUST13505,Business,417200.0,15.7,84,Closed,2024-10-07,0.9900332225913622
LOAN71939,CUST13905,Education,486000.0,8.42,84,Closed,2023-03-26,2.2060826146164323
LOAN71940,CUST14834,Home,218900.0,17.14,36,Defaulted,2025-07-21,0.08407266582171526
LOAN71941,CUST11033,Auto,135100.0,8.36,60,Closed,2022-12-20,0.33072215422276624
LOAN71942,CUST11505,Personal,576900.0,8.2,60,Active,2023-12-09,1.5470635559131134
LOAN71943,CUST11433,Auto,575700.0,10.93,24,Active,2023-10-31,0.9517275582740949
LOAN71944,CUST13720,Business,121900.0,12.33,60,Closed,2023-12-07,0.08402840008271868
LOAN71945,CUST14777,Personal,3058700.0,9.46,120,Pending,2024-04-07,3.158182756840475
LOAN71946,CUST13819,Auto,158400.0,12.77,84,Pending,2024-09-24,0.06224457717698837
LOAN71947,CUST11004,Auto,621700.0,14.59,36,Closed,2022-12-18,2.6309775708844687
LOAN71948,CUST11179,Auto,1490500.0,15.53,84,Closed,2025-02-04,1.5260571311559332
LOAN71949,CUST10003,Home,213600.0,10.92,36,Active,2023-02-10,0.26753507014028055
LOAN71950,CUST12981,Business,1682900.0,8.02,48,Active,2026-05-14,3.0089397461112104
LOAN71951,CUST10983,Personal,416400.0,12.48,120,Active,2024-04-10,2.6188679245283017
LOAN71952,CUST10045,Personal,470400.0,15.48,36,Active,2022-03-10,0.4816711038296129
LOAN71953,CUST12113,Auto,998900.0,16.08,36,Active,2025-09-03,2.4145516074450084
LOAN71954,CUST13228,Business,548900.0,15.25,60,Closed,2024-04-27,2.007681053401609
LOAN71955,CUST10793,Personal,268900.0,16.3,24,Defaulted,2026-08-23,1.0979991833401388
LOAN71956,CUST12880,Personal,477300.0,14.93,24,Closed,2025-09-19,0.4505805720758992
LOAN71957,CUST14427,Education,239900.0,10.9,48,Active,2022-07-23,0.4693797691254158
LOAN71958,CUST11073,Personal,502500.0,15.16,36,Defaulted,2023-02-21,0.6468013901403012
LOAN71959,CUST10903,Personal,1840200.0,10.65,48,Active,2022-10-25,1.8529856006444467
LOAN71960,CUST12358,Personal,975200.0,9.12,60,Closed,2022-08-28,5.060716139076284
LOAN71961,CUST10962,Personal,801200.0,15.99,24,Active,2026-04-09,1.0002496878901372
LOAN71962,CUST12109,Personal,418400.0,15.38,84,Closed,2025-05-27,0.7836673534369732
LOAN71963,CUST10353,Education,692400.0,11.38,12,Active,2025-03-21,0.467395706763872
LOAN71964,CUST11924,Personal,1579200.0,11.63,12,Pending,2026-03-13,2.8533742885536184
LOAN71965,CUST11463,Education,630200.0,8.5,36,Pending,2024-11-04,1.6364580628408205
LOAN71966,CUST11613,Personal,609400.0,12.27,48,Closed,2024-10-19,1.5694050991501416
LOAN71967,CUST11519,Business,943500.0,14.05,36,Active,2023-05-05,2.6614950634696757
LOAN71968,CUST11242,Personal,400500.0,8.05,24,Active,2025-10-21,0.532508974870363
LOAN71969,CUST12588,Personal,1130900.0,14.54,120,Defaulted,2022-09-13,1.9764068507514856
LOAN71970,CUST12606,Auto,502800.0,11.54,24,Active,2025-10-17,1.4844995571302038
LOAN71971,CUST12847,Home,1265100.0,16.19,120,Active,2023-02-12,1.4019281914893618
LOAN71972,CUST11790,Personal,1479400.0,14.03,60,Active,2025-11-29,8.255580357142858
LOAN71973,CUST14821,Personal,294300.0,16.29,36,Closed,2025-05-30,1.4328140214216163
LOAN71974,CUST10678,Personal,931800.0,13.49,24,Defaulted,2026-05-07,1.0437997087487398
LOAN71975,CUST13736,Home,337800.0,14.87,36,Defaulted,2025-02-16,0.6831142568250759
LOAN71976,CUST12345,Home,336900.0,14.63,36,Active,2024-07-01,0.5460291734197731
LOAN71977,CUST13517,Business,1220000.0,11.79,48,Active,2026-04-22,3.11065782763896
LOAN71978,CUST11462,Auto,293800.0,14.03,48,Pending,2025-06-10,1.1742605915267785
LOAN71979,CUST12530,Auto,2959100.0,11.86,84,Active,2023-03-13,3.8098364877043904
LOAN71980,CUST10206,Business,3192500.0,13.17,84,Active,2025-05-16,5.45167349726776
LOAN71981,CUST13762,Home,593700.0,17.15,12,Defaulted,2022-09-17,2.005065856129686
LOAN71982,CUST14347,Personal,237000.0,14.24,36,Active,2023-11-23,0.42934782608695654
LOAN71983,CUST12952,Home,483100.0,14.7,24,Active,2026-02-23,0.8875620062465552
LOAN71984,CUST12666,Business,1651700.0,10.99,60,Active,2024-12-16,2.850707628581291
LOAN71985,CUST12449,Business,799200.0,15.75,48,Active,2023-04-02,3.0892926169308077
LOAN71986,CUST11152,Education,831500.0,8.36,36,Active,2023-03-22,0.7910007610350076
LOAN71987,CUST14214,Auto,1112300.0,10.12,36,Closed,2023-03-31,4.4492
LOAN71988,CUST12116,Auto,870600.0,17.5,48,Defaulted,2022-04-20,4.215980629539952
LOAN71989,CUST13605,Business,209700.0,15.0,120,Closed,2022-12-03,0.2774176478370155
LOAN71990,CUST10730,Business,1120800.0,9.91,60,Closed,2025-03-08,4.231030577576444
LOAN71991,CUST12710,Business,249200.0,12.14,60,Closed,2024-05-27,0.61409561360276
LOAN71992,CUST10075,Business,102400.0,10.16,36,Pending,2023-06-14,0.05699020480854853
LOAN71993,CUST12956,Education,968900.0,9.41,36,Active,2023-06-03,0.9460066393282562
LOAN71994,CUST14616,Home,1027900.0,15.36,36,Active,2023-06-13,2.1907502131287298
LOAN71995,CUST10389,Home,1243700.0,12.11,24,Active,2023-03-01,4.318402777777778
LOAN71996,CUST12355,Business,79300.0,11.03,36,Closed,2023-02-03,0.24589147286821705
LOAN71997,CUST13640,Home,1494900.0,12.9,36,Closed,2025-07-27,12.045930701047542
LOAN71998,CUST13847,Personal,500400.0,17.52,36,Defaulted,2025-10-26,0.3018094089264174
LOAN71999,CUST13096,Business,431700.0,13.28,60,Closed,2022-02-01,0.7130822596630327
LOAN72000,CUST11944,Business,854300.0,11.18,48,Active,2026-03-06,1.4319477036540396
