card_id,customer_id,card_type,issue_date,credit_limit,card_status,annual_fee
CARD92930,CUST10263,Debit,2025-07-27,,Active,0
CARD92931,CUST11272,Debit,2024-09-06,,Active,0
CARD92932,CUST14566,Debit,2024-03-09,,Active,0
CARD92933,CUST11496,Debit,2022-05-20,,Active,0
CARD92934,CUST11909,Debit,2024-02-17,,Active,0
CARD92935,CUST13209,Credit,2024-09-12,128800.0,Active,0
CARD92936,CUST14013,Credit,2022-02-20,174900.0,Active,999
CARD92937,CUST11256,Credit,2025-12-27,165600.0,Active,1499
CARD92938,CUST12992,Debit,2024-09-12,,Active,0
CARD92939,CUST14919,Debit,2023-12-01,,Active,0
CARD92940,CUST13104,Credit,2023-12-23,156000.0,Active,499
CARD92941,CUST11793,Credit,2022-09-08,56900.0,Active,0
CARD92942,CUST13694,Credit,2024-08-30,111800.0,Active,999
CARD92943,CUST14069,Credit,2025-09-16,321200.0,Active,1499
CARD92944,CUST11410,Debit,2023-07-07,,Active,0
CARD92945,CUST14729,Credit,2022-05-16,191400.0,Active,999
CARD92946,CUST13527,Debit,2023-03-17,,Active,0
CARD92947,CUST11871,Debit,2022-09-24,,Active,0
CARD92948,CUST14409,Credit,2022-04-02,115900.0,Expired,0
CARD92949,CUST12568,Debit,2023-07-01,,Active,0
CARD92950,CUST12048,Debit,2024-11-16,,Active,0
CARD92951,CUST11110,Debit,2022-07-09,,Active,0
CARD92952,CUST11729,Debit,2025-08-17,,Active,0
CARD92953,CUST10241,Credit,2023-10-31,317100.0,Active,0
CARD92954,CUST10414,Debit,2022-02-24,,Active,0
CARD92955,CUST14872,Credit,2022-07-24,93000.0,Closed,499
CARD92956,CUST10420,Credit,2025-02-28,139400.0,Active,999
CARD92957,CUST14117,Debit,2023-04-01,,Active,0
CARD92958,CUST11757,Debit,2024-02-17,,Active,0
CARD92959,CUST12753,Credit,2025-12-14,67400.0,Active,999
CARD92960,CUST13300,Credit,2022-10-30,119300.0,Active,1499
CARD92961,CUST10296,Credit,2024-09-23,59800.0,Active,999
CARD92962,CUST12146,Credit,2023-06-04,375100.0,Active,0
CARD92963,CUST13370,Debit,2025-02-27,,Active,0
CARD92964,CUST11190,Credit,2024-10-12,120400.0,Active,0
CARD92965,CUST12119,Credit,2023-11-27,180100.0,Active,499
CARD92966,CUST13083,Credit,2022-11-28,111200.0,Blocked,1499
CARD92967,CUST13375,Debit,2024-05-22,,Active,0
CARD92968,CUST14380,Debit,2022-01-29,,Active,0
CARD92969,CUST14310,Credit,2023-04-21,297900.0,Active,0
CARD92970,CUST11503,Debit,2022-03-20,,Active,0
CARD92971,CUST10658,Debit,2022-12-21,,Active,0
CARD92972,CUST14393,Debit,2022-06-18,,Active,0
CARD92973,CUST14990,Credit,2022-07-08,52200.0,Closed,1499
CARD92974,CUST10986,Credit,2024-12-30,79600.0,Active,1499
CARD92975,CUST13126,Credit,2023-02-18,143800.0,Active,0
CARD92976,CUST12383,Debit,2024-06-28,,Active,0
CARD92977,CUST11118,Debit,2025-09-14,,Active,0
CARD92978,CUST10280,Credit,2024-03-16,107100.0,Active,0
CARD92979,CUST10214,Credit,2025-03-16,176600.0,Active,1499
CARD92980,CUST12064,Credit,2024-07-15,227600.0,Closed,999
CARD92981,CUST13436,Debit,2022-10-16,,Active,0
CARD92982,CUST14072,Debit,2023-11-06,,Expired,0
CARD92983,CUST10946,Debit,2024-05-11,,Active,0
CARD92984,CUST10370,Debit,2023-06-19,,Closed,0
CARD92985,CUST13352,Credit,2023-05-05,174500.0,Active,499
CARD92986,CUST13064,Debit,2024-10-23,,Active,0
CARD92987,CUST14091,Debit,2025-07-29,,Active,0
CARD92988,CUST10015,Credit,2022-01-13,159500.0,Active,0
CARD92989,CUST14317,Debit,2026-01-08,,Active,0
CARD92990,CUST12509,Debit,2023-12-21,,Active,0
CARD92991,CUST14563,Credit,2025-06-26,162500.0,Active,999
CARD92992,CUST10662,Debit,2023-05-23,,Active,0
CARD92993,CUST13198,Debit,2025-06-02,,Active,0
CARD92994,CUST13466,Debit,2022-07-16,,Closed,0
CARD92995,CUST14587,Debit,2024-10-25,,Active,0
CARD92996,CUST12091,Credit,2023-12-26,138500.0,Expired,1499
CARD92997,CUST13206,Credit,2022-01-02,135500.0,Active,0
CARD92998,CUST11848,Debit,2024-10-28,,Active,0
CARD92999,CUST10666,Credit,2025-11-27,87600.0,Active,499
CARD93000,CUST11838,Credit,2022-10-14,102200.0,Active,0
CARD93001,CUST14602,Credit,2022-07-06,193900.0,Active,999
CARD93002,CUST10498,Credit,2024-01-02,94900.0,Active,499
CARD93003,CUST12728,Debit,2023-02-21,,Active,0
CARD93004,CUST11946,Debit,2023-02-19,,Active,0
CARD93005,CUST11740,Credit,2025-10-26,162500.0,Active,1499
CARD93006,CUST11303,Debit,2022-11-28,,Active,0
CARD93007,CUST10378,Debit,2023-05-07,,Expired,0
CARD93008,CUST13899,Credit,2023-02-19,249000.0,Active,1499
CARD93009,CUST13234,Debit,2025-12-11,,Active,0
CARD93010,CUST13466,Credit,2022-05-20,266700.0,Blocked,499
CARD93011,CUST14863,Debit,2024-08-29,,Active,0
CARD93012,CUST10489,Debit,2024-10-12,,Active,0
CARD93013,CUST10698,Debit,2023-11-26,,Active,0
CARD93014,CUST13133,Credit,2022-12-08,180500.0,Expired,499
CARD93015,CUST13888,Credit,2025-12-15,149200.0,Active,1499
CARD93016,CUST11950,Debit,2022-03-05,,Active,0
CARD93017,CUST13891,Debit,2023-01-18,,Expired,0
CARD93018,CUST14343,Debit,2023-12-19,,Active,0
CARD93019,CUST11001,Credit,2024-04-03,126000.0,Active,999
CARD93020,CUST12953,Debit,2022-07-22,,Active,0
CARD93021,CUST11430,Credit,2022-05-25,318300.0,Closed,1499
CARD93022,CUST11550,Credit,2025-10-16,136200.0,Blocked,0
CARD93023,CUST12436,Debit,2024-08-12,,Closed,0
CARD93024,CUST13180,Debit,2023-05-12,,Active,0
CARD93025,CUST14512,Debit,2024-01-10,,Expired,0
CARD93026,CUST12870,Credit,2024-09-02,33500.0,Active,999
CARD93027,CUST12797,Debit,2022-06-25,,Active,0
CARD93028,CUST10047,Debit,2024-11-28,,Active,0
CARD93029,CUST14405,Debit,2023-12-22,,Active,0
CARD93030,CUST14461,Debit,2022-02-12,,Active,0
CARD93031,CUST14045,Debit,2026-01-19,,Active,0
CARD93032,CUST12147,Debit,2023-03-25,,Closed,0
CARD93033,CUST12213,Debit,2024-06-08,,Active,0
CARD93034,CUST12311,Debit,2023-01-21,,Active,0
CARD93035,CUST11562,Debit,2024-02-15,,Active,0
CARD93036,CUST12714,Credit,2025-01-08,91800.0,Active,0
CARD93037,CUST10863,Debit,2025-03-04,,Active,0
CARD93038,CUST12546,Debit,2022-07-02,,Active,0
CARD93039,CUST11337,Credit,2023-07-28,91300.0,Expired,499
CARD93040,CUST13570,Debit,2024-08-14,,Active,0
CARD93041,CUST11390,Debit,2025-06-12,,Active,0
CARD93042,CUST13519,Debit,2022-11-15,,Active,0
CARD93043,CUST12305,Credit,2025-11-19,134000.0,Expired,1499
CARD93044,CUST11236,Credit,2025-12-27,123200.0,Active,999
CARD93045,CUST11737,Credit,2022-09-14,33100.0,Active,1499
CARD93046,CUST10885,Credit,2023-11-22,159200.0,Active,499
CARD93047,CUST14749,Credit,2022-06-01,340700.0,Active,499
CARD93048,CUST14778,Credit,2025-12-13,92200.0,Active,0
CARD93049,CUST11315,Debit,2023-08-23,,Active,0
CARD93050,CUST12124,Debit,2024-05-24,,Active,0
CARD93051,CUST13245,Debit,2023-08-14,,Active,0
CARD93052,CUST13409,Credit,2025-08-24,115400.0,Active,499
CARD93053,CUST12432,Debit,2022-03-15,,Active,0
CARD93054,CUST13968,Debit,2022-02-28,,Active,0
CARD93055,CUST12173,Debit,2023-01-16,,Active,0
CARD93056,CUST11141,Debit,2023-08-13,,Active,0
CARD93057,CUST13211,Debit,2024-11-02,,Active,0
CARD93058,CUST13990,Debit,2025-11-23,,Active,0
CARD93059,CUST14237,Debit,2023-01-16,,Blocked,0
CARD93060,CUST13698,Debit,2024-12-13,,Active,0
CARD93061,CUST11268,Debit,2025-11-21,,Active,0
CARD93062,CUST12226,Credit,2023-07-12,133800.0,Active,0
CARD93063,CUST13741,Credit,2024-10-07,213400.0,Blocked,1499
CARD93064,CUST13458,Debit,2024-10-02,,Active,0
CARD93065,CUST14007,Debit,2023-12-29,,Active,0
CARD93066,CUST12519,Credit,2022-12-04,110600.0,Active,1499
CARD93067,CUST12965,Credit,2023-05-18,29300.0,Active,499
CARD93068,CUST14425,Debit,2023-03-14,,Active,0
CARD93069,CUST13290,Debit,2024-06-11,,Active,0
CARD93070,CUST12776,Debit,2022-09-10,,Active,0
CARD93071,CUST12468,Credit,2022-01-11,131200.0,Active,1499
CARD93072,CUST12578,Debit,2022-09-25,,Active,0
CARD93073,CUST14972,Debit,2022-02-01,,Active,0
CARD93074,CUST14105,Debit,2024-04-07,,Active,0
CARD93075,CUST12695,Debit,2024-06-13,,Active,0
CARD93076,CUST13705,Debit,2023-12-04,,Active,0
CARD93077,CUST11767,Debit,2024-02-08,,Blocked,0
CARD93078,CUST10783,Credit,2023-07-27,299000.0,Active,1499
CARD93079,CUST10867,Credit,2023-10-07,175700.0,Expired,999
CARD93080,CUST14813,Credit,2024-12-07,350600.0,Active,999
CARD93081,CUST12764,Credit,2022-04-21,287000.0,Active,0
CARD93082,CUST11295,Debit,2024-09-26,,Active,0
CARD93083,CUST14050,Credit,2025-03-07,78800.0,Active,499
CARD93084,CUST11704,Debit,2025-08-06,,Closed,0
CARD93085,CUST13430,Debit,2025-03-02,,Blocked,0
CARD93086,CUST13679,Credit,2025-05-16,251400.0,Active,1499
CARD93087,CUST14501,Debit,2023-07-16,,Active,0
CARD93088,CUST10740,Debit,2024-04-15,,Active,0
CARD93089,CUST11934,Debit,2024-01-04,,Active,0
CARD93090,CUST13650,Debit,2022-01-21,,Active,0
CARD93091,CUST12233,Debit,2022-08-10,,Active,0
CARD93092,CUST10023,Debit,2025-01-25,,Active,0
CARD93093,CUST10138,Credit,2023-05-08,92000.0,Closed,999
CARD93094,CUST13446,Debit,2025-04-28,,Active,0
CARD93095,CUST11362,Credit,2025-02-17,154700.0,Active,0
CARD93096,CUST14057,Debit,2024-05-29,,Active,0
CARD93097,CUST10168,Credit,2024-05-01,378600.0,Active,499
CARD93098,CUST10044,Debit,2023-04-02,,Active,0
CARD93099,CUST10652,Debit,2024-09-07,,Active,0
CARD93100,CUST12115,Debit,2025-02-11,,Active,0
CARD93101,CUST11906,Credit,2023-08-03,118300.0,Active,499
CARD93102,CUST12542,Credit,2023-04-18,86900.0,Active,1499
CARD93103,CUST10787,Debit,2024-10-04,,Active,0
CARD93104,CUST13824,Credit,2024-09-19,110000.0,Active,1499
CARD93105,CUST10769,Debit,2024-01-13,,Active,0
CARD93106,CUST13235,Credit,2022-07-28,612200.0,Expired,0
CARD93107,CUST13940,Debit,2025-10-06,,Active,0
CARD93108,CUST10644,Credit,2023-01-15,148700.0,Active,499
CARD93109,CUST13349,Debit,2023-10-26,,Closed,0
CARD93110,CUST11003,Credit,2023-12-14,85500.0,Active,999
CARD93111,CUST14436,Credit,2025-07-12,224600.0,Active,0
CARD93112,CUST13179,Credit,2024-06-16,329100.0,Active,0
CARD93113,CUST12950,Debit,2023-01-05,,Active,0
CARD93114,CUST11389,Credit,2025-04-04,463600.0,Active,499
CARD93115,CUST14809,Credit,2024-06-25,284400.0,Active,999
CARD93116,CUST10835,Credit,2023-11-26,202100.0,Blocked,0
CARD93117,CUST14865,Debit,2024-12-28,,Active,0
CARD93118,CUST14665,Debit,2024-01-30,,Active,0
CARD93119,CUST14895,Debit,2025-11-28,,Expired,0
CARD93121,CUST11152,Credit,2022-01-18,77300.0,Active,0
CARD93122,CUST14725,Credit,2023-01-07,219000.0,Active,499
CARD93123,CUST12309,Debit,2022-08-23,,Active,0
CARD93124,CUST10272,Debit,2022-08-19,,Active,0
CARD93125,CUST13411,Debit,2025-02-07,,Active,0
CARD93126,CUST13031,Debit,2022-12-04,,Active,0
CARD93127,CUST10568,Debit,2022-04-21,,Active,0
CARD93128,CUST11797,Debit,2024-11-17,,Expired,0
CARD93129,CUST13499,Debit,2024-10-04,,Active,0
CARD93130,CUST14772,Debit,2023-01-30,,Active,0
CARD93131,CUST10159,Credit,2024-11-25,104500.0,Active,999
CARD93132,CUST12281,Debit,2023-03-30,,Active,0
CARD93133,CUST12745,Credit,2023-10-12,107500.0,Active,0
CARD93134,CUST12359,Credit,2022-07-26,107200.0,Active,999
CARD93135,CUST13930,Credit,2025-06-15,244300.0,Active,0
CARD93136,CUST11368,Debit,2024-08-07,,Active,0
CARD93137,CUST14388,Debit,2024-01-13,,Active,0
CARD93138,CUST10888,Debit,2023-01-05,,Blocked,0
CARD93139,CUST13459,Debit,2024-01-07,,Closed,0
CARD93140,CUST14007,Debit,2024-06-16,,Active,0
CARD93141,CUST10205,Debit,2025-11-25,,Active,0
CARD93142,CUST12222,Credit,2025-05-20,295000.0,Active,1499
CARD93143,CUST11723,Debit,2023-04-15,,Active,0
CARD93144,CUST10761,Credit,2025-09-03,160300.0,Active,499
CARD93145,CUST14884,Debit,2024-01-06,,Active,0
CARD93146,CUST14715,Debit,2024-08-25,,Active,0
CARD93147,CUST11255,Debit,2022-09-03,,Active,0
CARD93148,CUST11035,Credit,2024-12-08,211900.0,Closed,1499
CARD93149,CUST12059,Debit,2025-11-06,,Active,0
CARD93150,CUST10033,Debit,2023-09-29,,Active,0
CARD93151,CUST10149,Debit,2025-09-09,,Blocked,0
CARD93152,CUST11244,Debit,2023-03-07,,Closed,0
CARD93153,CUST14940,Credit,2022-09-06,129300.0,Active,999
CARD93154,CUST14218,Credit,2025-09-25,214500.0,Active,499
CARD93155,CUST14387,Credit,2026-02-05,226000.0,Active,1499
CARD93156,CUST12920,Debit,2023-07-22,,Active,0
CARD93157,CUST14916,Debit,2025-07-04,,Active,0
CARD93158,CUST10792,Credit,2022-03-13,208300.0,Active,0
CARD93159,CUST10796,Credit,2023-01-11,109900.0,Blocked,999
CARD93160,CUST12989,Debit,2023-04-20,,Active,0
CARD93161,CUST11283,Debit,2022-01-26,,Active,0
CARD93162,CUST11212,Debit,2022-06-13,,Expired,0
CARD93163,CUST14504,Debit,2023-07-06,,Active,0
CARD93164,CUST11763,Debit,2022-04-13,,Active,0
CARD93165,CUST14977,Credit,2023-09-10,67000.0,Active,1499
CARD93166,CUST13693,Credit,2024-07-28,140800.0,Active,0
CARD93167,CUST11249,Debit,2022-02-18,,Active,0
CARD93168,CUST12217,Debit,2022-10-23,,Active,0
CARD93169,CUST14782,Debit,2026-01-09,,Active,0
CARD93170,CUST14934,Debit,2023-10-16,,Active,0
CARD93171,CUST14896,Credit,2022-12-16,160900.0,Active,1499
CARD93172,CUST11060,Credit,2025-12-07,179000.0,Active,999
CARD93173,CUST10259,Credit,2023-03-02,100600.0,Active,499
CARD93174,CUST11852,Credit,2024-09-03,108100.0,Active,499
CARD93175,CUST12749,Credit,2025-07-27,168000.0,Active,499
CARD93176,CUST11786,Credit,2023-07-12,370500.0,Active,1499
CARD93177,CUST13098,Credit,2025-03-01,237100.0,Closed,499
CARD93178,CUST14325,Credit,2023-10-31,34400.0,Active,999
CARD93179,CUST11856,Credit,2024-01-18,250400.0,Active,499
CARD93180,CUST11866,Debit,2023-12-05,,Active,0
CARD93181,CUST14150,Debit,2023-04-05,,Active,0
CARD93182,CUST12987,Credit,2022-03-22,116300.0,Active,999
CARD93183,CUST12366,Debit,2023-12-17,,Active,0
CARD93184,CUST10972,Credit,2024-01-24,92400.0,Active,999
CARD93185,CUST12922,Debit,2024-07-07,,Active,0
CARD93186,CUST13420,Credit,2023-01-02,239400.0,Active,499
CARD93187,CUST12284,Credit,2023-12-09,265200.0,Closed,999
CARD93188,CUST13646,Debit,2025-08-21,,Blocked,0
CARD93189,CUST10919,Debit,2022-02-25,,Active,0
CARD93190,CUST11854,Debit,2025-09-01,,Expired,0
CARD93191,CUST13498,Credit,2025-07-02,95400.0,Active,0
CARD93192,CUST13556,Credit,2025-02-12,157500.0,Blocked,1499
CARD93193,CUST10386,Debit,2025-02-22,,Blocked,0
CARD93194,CUST14782,Debit,2025-09-17,,Active,0
CARD93195,CUST13068,Credit,2026-01-14,148500.0,Active,499
CARD93196,CUST11918,Debit,2022-05-29,,Active,0
CARD93197,CUST11943,Credit,2023-04-15,83300.0,Active,999
CARD93198,CUST14306,Credit,2024-01-13,94300.0,Expired,0
CARD93199,CUST10620,Debit,2025-01-18,,Active,0
CARD93200,CUST11332,Credit,2024-03-24,88200.0,Expired,0
CARD93201,CUST10293,Credit,2025-04-07,137600.0,Active,499
CARD93202,CUST13565,Debit,2024-01-13,,Active,0
CARD93203,CUST14985,Debit,2022-04-13,,Expired,0
CARD93204,CUST12427,Credit,2022-07-17,291500.0,Expired,0
CARD93205,CUST11155,Credit,2024-05-21,102400.0,Active,499
CARD93206,CUST12387,Debit,2022-04-10,,Active,0
CARD93207,CUST12065,Credit,2025-05-08,128500.0,Blocked,0
CARD93208,CUST11932,Debit,2025-02-28,,Blocked,0
CARD93209,CUST10467,Debit,2022-12-30,,Active,0
CARD93210,CUST13756,Debit,2025-11-04,,Active,0
CARD93211,CUST10655,Debit,2024-12-27,,Active,0
CARD93212,CUST10629,Debit,2022-01-08,,Active,0
CARD93213,CUST11849,Debit,2025-01-23,,Active,0
CARD93214,CUST13477,Debit,2025-03-04,,Active,0
CARD93215,CUST10048,Debit,2024-08-09,,Active,0
CARD93216,CUST13892,Credit,2022-07-10,120600.0,Active,1499
CARD93217,CUST13449,Debit,2022-08-25,,Closed,0
CARD93218,CUST13531,Credit,2026-02-03,115200.0,Active,0
CARD93219,CUST12128,Credit,2022-01-23,97800.0,Expired,0
CARD93220,CUST14232,Debit,2025-01-04,,Active,0
CARD93221,CUST13797,Credit,2025-12-09,310400.0,Active,499
CARD93222,CUST11385,Debit,2025-10-30,,Active,0
CARD93223,CUST14426,Debit,2023-05-30,,Active,0
CARD93224,CUST14818,Debit,2022-06-12,,Active,0
CARD93225,CUST14885,Credit,2023-09-29,80400.0,Active,0
CARD93226,CUST10116,Debit,2025-07-15,,Blocked,0
CARD93227,CUST13460,Debit,2023-01-12,,Closed,0
CARD93228,CUST10407,Credit,2023-04-10,101800.0,Active,0
CARD93229,CUST12734,Credit,2022-10-17,205100.0,Active,999
CARD93230,CUST10110,Credit,2022-04-18,167700.0,Active,1499
CARD93231,CUST14893,Credit,2026-01-08,82600.0,Active,1499
CARD93232,CUST13083,Debit,2023-12-05,,Active,0
CARD93233,CUST11392,Debit,2024-11-16,,Active,0
CARD93234,CUST12176,Debit,2022-07-27,,Active,0
CARD93235,CUST10610,Credit,2024-06-09,293600.0,Active,499
CARD93236,CUST13538,Credit,2025-07-18,285300.0,Active,499
CARD93237,CUST10710,Credit,2022-02-03,109600.0,Active,0
CARD93238,CUST14207,Debit,2025-01-10,,Active,0
CARD93239,CUST14004,Credit,2025-06-02,94100.0,Active,0
CARD93240,CUST12341,Debit,2024-05-30,,Active,0
CARD93241,CUST14525,Debit,2023-09-05,,Active,0
CARD93242,CUST10824,Debit,2024-07-07,,Active,0
CARD93243,CUST14869,Credit,2024-08-30,111200.0,Active,0
CARD93244,CUST14867,Debit,2022-06-19,,Active,0
CARD93245,CUST12694,Debit,2024-05-17,,Active,0
CARD93246,CUST11476,Debit,2023-11-28,,Active,0
CARD93247,CUST11839,Debit,2025-10-28,,Active,0
CARD93248,CUST14262,Debit,2026-01-03,,Blocked,0
CARD93249,CUST14478,Debit,2025-01-22,,Active,0
CARD93250,CUST14306,Debit,2025-04-20,,Closed,0
CARD93251,CUST14564,Credit,2025-05-02,228200.0,Active,1499
CARD93252,CUST14934,Debit,2022-12-15,,Active,0
CARD93253,CUST11361,Debit,2025-05-02,,Active,0
CARD93254,CUST11978,Debit,2025-12-08,,Active,0
CARD93255,CUST11397,Debit,2024-03-21,,Expired,0
CARD93256,CUST10091,Credit,2024-06-14,319300.0,Active,999
CARD93257,CUST12709,Debit,2023-05-26,,Active,0
CARD93258,CUST10400,Credit,2025-01-08,132600.0,Active,999
CARD93259,CUST10368,Credit,2025-11-29,159500.0,Active,1499
CARD93260,CUST14373,Debit,2025-12-26,,Active,0
CARD93261,CUST13910,Debit,2023-07-12,,Active,0
CARD93262,CUST12633,Debit,2023-12-06,,Active,0
CARD93263,CUST14147,Debit,2022-09-30,,Active,0
CARD93264,CUST12791,Credit,2025-10-22,63600.0,Active,999
CARD93265,CUST13509,Credit,2022-04-02,41400.0,Active,999
CARD93266,CUST10658,Debit,2023-07-02,,Blocked,0
CARD93267,CUST13987,Debit,2024-05-18,,Active,0
CARD93268,CUST11181,Debit,2022-10-30,,Active,0
CARD93269,CUST10082,Debit,2024-04-18,,Closed,0
CARD93270,CUST13659,Credit,2024-11-06,134700.0,Active,999
CARD93271,CUST12513,Credit,2023-04-28,120100.0,Active,499
CARD93272,CUST10943,Debit,2024-08-21,,Active,0
CARD93273,CUST12229,Debit,2025-12-27,,Active,0
CARD93274,CUST12429,Debit,2022-04-30,,Active,0
CARD93275,CUST11135,Debit,2025-08-05,,Expired,0
CARD93276,CUST12914,Credit,2023-12-30,95000.0,Active,1499
CARD93277,CUST12045,Debit,2025-11-19,,Active,0
CARD93278,CUST12816,Debit,2025-08-10,,Active,0
CARD93279,CUST11189,Credit,2023-05-05,296900.0,Expired,999
CARD93280,CUST14111,Credit,2025-12-02,137000.0,Active,499
CARD93281,CUST11192,Debit,2025-03-22,,Active,0
CARD93282,CUST12355,Credit,2024-02-14,62900.0,Active,999
CARD93283,CUST12914,Debit,2025-03-14,,Active,0
CARD93284,CUST14051,Credit,2025-06-05,212900.0,Active,499
CARD93285,CUST10703,Credit,2022-02-24,350200.0,Active,999
CARD93286,CUST13269,Debit,2023-05-07,,Active,0
CARD93287,CUST11056,Debit,2025-04-08,,Active,0
CARD93288,CUST14485,Debit,2022-07-02,,Active,0
CARD93289,CUST12617,Debit,2023-11-24,,Active,0
CARD93290,CUST11914,Credit,2022-10-29,380700.0,Active,0
CARD93291,CUST14413,Debit,2023-05-01,,Active,0
CARD93292,CUST11757,Debit,2024-08-15,,Expired,0
CARD93293,CUST12403,Credit,2022-01-02,137200.0,Active,0
CARD93294,CUST14933,Debit,2023-03-26,,Active,0
CARD93295,CUST10900,Debit,2022-06-30,,Blocked,0
CARD93296,CUST12432,Debit,2025-11-01,,Active,0
CARD93297,CUST13765,Credit,2024-12-05,202400.0,Active,499
CARD93298,CUST10114,Credit,2024-01-24,258800.0,Closed,499
CARD93299,CUST10103,Credit,2025-09-21,200600.0,Active,499
CARD93300,CUST10129,Debit,2024-11-27,,Active,0
CARD93301,CUST13161,Debit,2025-10-09,,Active,0
CARD93302,CUST12837,Debit,2025-12-12,,Active,0
CARD93303,CUST12917,Credit,2025-06-24,186300.0,Active,0
CARD93304,CUST13628,Debit,2022-02-04,,Active,0
CARD93305,CUST12808,Debit,2023-09-28,,Blocked,0
CARD93306,CUST10678,Credit,2023-02-26,63200.0,Closed,499
CARD93307,CUST10588,Credit,2023-12-11,362500.0,Active,999
CARD93308,CUST12348,Credit,2024-10-23,108100.0,Active,999
CARD93309,CUST14308,Debit,2025-07-03,,Active,0
CARD93310,CUST11183,Debit,2024-03-06,,Active,0
CARD93311,CUST12165,Debit,2022-01-24,,Expired,0
CARD93312,CUST12286,Debit,2023-05-24,,Active,0
CARD93313,CUST12321,Debit,2025-02-19,,Active,0
CARD93314,CUST14309,Credit,2024-06-15,38600.0,Active,1499
CARD93315,CUST12130,Debit,2023-07-14,,Active,0
CARD93316,CUST10342,Debit,2025-02-08,,Active,0
CARD93317,CUST10812,Credit,2023-08-16,157300.0,Active,999
CARD93318,CUST12264,Credit,2024-09-05,104300.0,Active,999
CARD93319,CUST13133,Credit,2025-02-15,145400.0,Active,1499
CARD93320,CUST11813,Credit,2022-12-05,149200.0,Active,999
CARD93321,CUST14655,Debit,2024-02-15,,Active,0
CARD93322,CUST13983,Debit,2023-05-18,,Active,0
CARD93323,CUST12748,Debit,2025-08-11,,Active,0
CARD93324,CUST14132,Credit,2024-01-05,145700.0,Active,499
CARD93325,CUST12887,Debit,2025-03-10,,Active,0
CARD93326,CUST12454,Credit,2022-12-31,259500.0,Active,0
CARD93327,CUST11148,Debit,2022-01-28,,Active,0
CARD93328,CUST14874,Credit,2023-03-01,124100.0,Active,499
CARD93329,CUST13129,Credit,2022-07-07,338600.0,Active,499
CARD93330,CUST13758,Debit,2022-06-28,,Active,0
CARD93331,CUST13167,Debit,2025-06-08,,Active,0
CARD93332,CUST11267,Debit,2024-03-18,,Active,0
CARD93333,CUST12147,Credit,2024-01-02,127600.0,Active,0
CARD93334,CUST10970,Credit,2023-01-23,74000.0,Active,999
CARD93335,CUST13435,Credit,2022-09-28,100100.0,Active,499
CARD93336,CUST13065,Debit,2022-07-11,,Active,0
CARD93337,CUST14170,Debit,2024-09-27,,Closed,0
CARD93338,CUST11153,Debit,2024-01-13,,Closed,0
CARD93339,CUST12995,Credit,2024-01-02,131000.0,Active,0
CARD93340,CUST10461,Credit,2022-07-21,370100.0,Active,1499
