account_id,customer_id,account_type,opening_date,balance,account_status
ACC23074,CUST13968,Current,2025-04-06,76151.73,Active
ACC23075,CUST11662,Premium Savings,2024-09-17,35006.87,Active
ACC23076,CUST12927,Savings,2021-04-19,38237.4,Active
ACC23077,CUST13552,Savings,2024-11-19,49068.41,Active
ACC23078,CUST11115,Salary,2022-12-27,14853.85,Active
ACC23079,CUST11815,Premium Savings,2026-04-08,162552.24,Active
ACC23080,CUST10355,Savings,2025-05-13,11254.94,Active
ACC23081,CUST14964,Savings,2023-01-12,50937.22,Active
ACC23082,CUST11759,Savings,2024-11-18,67842.46,Active
ACC23083,CUST14313,Savings,2025-09-02,256456.46,Inactive
ACC23084,CUST11883,Salary,2021-10-26,14378.44,Active
ACC23085,CUST14136,Premium Savings,2026-02-26,122494.74,Active
ACC23086,CUST12490,Savings,2023-10-07,11202.58,Active
ACC23087,CUST11144,Savings,2024-05-16,48720.4,Active
ACC23088,CUST13469,Premium Savings,2024-07-28,116068.32,Closed
ACC23089,CUST12899,Savings,2021-05-28,243249.2,Active
ACC23090,CUST12415,Savings,2024-10-08,7050.68,Active
ACC23091,CUST10121,Current,2021-10-29,18705.12,Active
ACC23092,CUST14410,Current,2025-02-28,19345.33,Active
ACC23093,CUST14366,Savings,2024-06-20,30616.42,Dormant
ACC23094,CUST12673,Salary,2024-04-02,453712.82,Active
ACC23095,CUST13035,Salary,2024-06-01,99341.78,Active
ACC23096,CUST10550,Current,2021-01-30,17671.51,Closed
ACC23097,CUST14183,Current,2022-12-13,248650.51,Active
ACC23098,CUST11958,Salary,2021-04-09,41314.1,Active
ACC23099,CUST10886,Savings,2021-12-01,29926.41,Active
ACC23100,CUST13290,Savings,2022-08-14,223188.02,Dormant
ACC23101,CUST12054,Current,2025-06-23,28321.9,Closed
ACC23102,CUST14199,Salary,2022-01-16,23981.36,Active
ACC23103,CUST10013,Current,2021-11-08,81921.9,Active
ACC23104,CUST14528,Savings,2024-09-09,14198.5,Inactive
ACC23105,CUST13827,Savings,2023-04-17,111472.69,Inactive
ACC23106,CUST14983,Savings,2024-10-21,15190.88,Active
ACC23107,CUST14430,Premium Savings,2022-11-29,10339.23,Active
ACC23108,CUST13850,Savings,2024-11-16,19547.63,Inactive
ACC23109,CUST14956,Savings,2022-08-17,332581.07,Active
ACC23110,CUST13223,Savings,2022-11-18,45249.49,Closed
ACC23111,CUST11689,Current,2026-05-07,52552.4,Active
ACC23112,CUST11642,Premium Savings,2024-09-16,34815.8,Inactive
ACC23113,CUST13400,Premium Savings,2021-06-11,12428.51,Active
ACC23114,CUST10430,Current,2021-05-26,42372.54,Active
ACC23115,CUST14428,Savings,2023-01-12,13548.22,Dormant
ACC23116,CUST11602,Salary,2023-04-07,50634.67,Active
ACC23117,CUST14831,Salary,2025-08-22,35382.78,Active
ACC23118,CUST14843,Salary,2021-09-16,23405.99,Active
ACC23119,CUST14151,Premium Savings,2021-12-05,143983.64,Active
ACC23120,CUST13430,Savings,2023-10-10,28242.84,Active
ACC23121,CUST12031,Current,2025-02-24,57067.38,Dormant
ACC23122,CUST14609,Savings,2022-09-05,153302.09,Closed
ACC23123,CUST12657,Current,2023-09-19,59665.98,Active
ACC23124,CUST12580,Savings,2021-09-19,13242.42,Active
ACC23125,CUST13912,Current,2026-02-14,52025.66,Active
ACC23126,CUST13359,Savings,2021-06-10,6773.33,Active
ACC23127,CUST14188,Savings,2024-09-25,7466.21,Dormant
ACC23128,CUST12168,Savings,2023-03-18,165387.75,Active
ACC23129,CUST10700,Premium Savings,2025-10-23,535393.44,Active
ACC23130,CUST11854,Salary,2022-08-20,17136.17,Active
ACC23131,CUST13420,Savings,2023-03-23,61772.88,Active
ACC23132,CUST10615,Savings,2023-09-12,239103.61,Active
ACC23133,CUST12922,Savings,2026-05-13,44256.06,Active
ACC23134,CUST10647,Savings,2024-02-18,13450.64,Active
ACC23135,CUST14713,Premium Savings,2022-09-23,18010.86,Active
ACC23136,CUST12351,Savings,2024-07-19,20615.06,Active
ACC23137,CUST10901,Savings,2023-01-29,31953.64,Active
ACC23138,CUST12007,Savings,2021-05-20,141568.85,Active
ACC23139,CUST13349,Savings,2022-10-05,55885.53,Dormant
ACC23140,CUST10063,Savings,2022-02-23,26003.62,Active
ACC23141,CUST10039,Savings,2023-09-05,209929.3,Active
ACC23142,CUST12445,Savings,2025-05-14,43643.75,Active
ACC23143,CUST13752,Savings,2021-08-16,8459.43,Dormant
ACC23144,CUST10458,Savings,2026-03-22,10910.29,Active
ACC23145,CUST11545,Savings,2024-05-26,29672.82,Dormant
ACC23146,CUST10876,Savings,2021-06-16,34156.36,Inactive
ACC23147,CUST14317,Savings,2022-11-22,136275.3,Dormant
ACC23148,CUST11347,Premium Savings,2023-08-23,61473.67,Active
ACC23149,CUST13242,Current,2023-11-28,30464.34,Closed
ACC23150,CUST12576,Savings,2021-05-03,8469.46,Closed
ACC23151,CUST13636,Savings,2021-11-02,37473.49,Active
ACC23152,CUST10747,Current,2026-03-02,211599.42,Active
ACC23153,CUST11788,Premium Savings,2026-05-14,52041.18,Active
ACC23154,CUST10949,Salary,2021-07-13,11300.94,Active
ACC23155,CUST11136,Savings,2025-05-29,80035.54,Active
ACC23156,CUST14979,Savings,2025-07-21,135810.21,Inactive
ACC23157,CUST13838,Savings,2021-05-28,44620.71,Active
ACC23158,CUST10112,Savings,2024-09-08,72672.68,Active
ACC23159,CUST10180,Savings,2022-03-29,14026.72,Active
ACC23160,CUST10356,Salary,2022-08-01,14140.39,Active
ACC23161,CUST13545,Savings,2024-09-16,68566.37,Active
ACC23162,CUST14615,Savings,2022-12-24,22389.06,Active
ACC23163,CUST11515,Savings,2025-03-08,105590.27,Dormant
ACC23164,CUST14247,Savings,2025-06-22,5416.97,Active
ACC23165,CUST14186,Savings,2023-01-27,24177.28,Active
ACC23166,CUST12047,Premium Savings,2025-11-13,17461.61,Dormant
ACC23167,CUST10529,Salary,2022-11-05,20370.02,Dormant
ACC23168,CUST10281,Savings,2023-04-17,48981.12,Inactive
ACC23169,CUST12038,Savings,2023-11-01,43943.34,Active
ACC23170,CUST11753,Salary,2023-07-12,36134.5,Active
ACC23171,CUST11704,Savings,2023-04-07,17451.95,Active
ACC23172,CUST11320,Savings,2021-07-16,22480.6,Active
ACC23173,CUST13538,Savings,2026-06-08,14375.89,Active
ACC23174,CUST10431,Savings,2026-07-25,65165.35,Active
ACC23175,CUST13221,Savings,2023-09-23,36447.82,Active
ACC23176,CUST11139,Savings,2025-10-06,18050.66,Active
ACC23177,CUST13962,Premium Savings,2022-08-28,113850.53,Active
ACC23178,CUST12401,Savings,2025-01-02,51439.54,Active
ACC23179,CUST13943,Premium Savings,2021-02-16,28640.97,Dormant
ACC23180,CUST14597,Current,2022-03-19,43884.99,Active
ACC23181,CUST11109,Current,2023-11-01,54318.42,Active
ACC23182,CUST10209,Savings,2022-10-16,72359.42,Active
ACC23183,CUST11446,Savings,2025-08-09,20560.46,Active
ACC23184,CUST11489,Savings,2024-11-15,35254.92,Active
ACC23185,CUST12530,Salary,2026-03-23,57266.2,Active
ACC23186,CUST12976,Savings,2025-09-07,32790.06,Dormant
ACC23187,CUST12657,Salary,2023-04-19,45249.49,Active
ACC23188,CUST14421,Savings,2025-05-10,12838.6,Dormant
ACC23189,CUST13564,Current,2025-12-13,64744.47,Inactive
ACC23190,CUST14078,Current,2023-05-05,52803.37,Active
ACC23191,CUST12405,Current,2023-10-19,15158.1,Active
ACC23192,CUST13554,Savings,2021-10-22,343289.04,Active
ACC23193,CUST12310,Savings,2023-12-28,93427.56,Dormant
ACC23194,CUST12302,Savings,2023-06-09,33121.34,Active
ACC23195,CUST10955,Savings,2022-09-08,35296.44,Active
ACC23196,CUST10781,Current,2023-03-28,43715.41,Active
ACC23197,CUST14179,Premium Savings,2021-01-30,26634.78,Active
ACC23198,CUST11593,Savings,2023-07-31,128353.24,Active
ACC23199,CUST13330,Current,2026-08-03,78749.01,Active
ACC23200,CUST12552,Current,2025-08-04,39416.7,Active
ACC23201,CUST10152,Savings,2024-10-10,36949.26,Closed
ACC23202,CUST14735,Savings,2022-10-25,62179.16,Active
ACC23203,CUST14186,Savings,2024-05-07,15613.66,Active
ACC23204,CUST12834,Premium Savings,2025-09-26,42383.22,Active
ACC23205,CUST11680,Salary,2023-01-24,14678.37,Active
ACC23206,CUST10513,Salary,2022-09-07,13993.41,Active
ACC23207,CUST12975,Current,2022-03-07,153199.98,Active
ACC23208,CUST11271,Current,2024-03-22,195006.81,Active
ACC23209,CUST14990,Current,2025-03-10,22240.45,Active
ACC23210,CUST11541,Current,2021-02-25,85795.43,Active
ACC23211,CUST13264,Current,2021-12-14,30172.13,Active
ACC23212,CUST10009,Savings,2025-01-21,114831.36,Active
ACC23213,CUST12792,Salary,2023-02-16,179232.94,Active
ACC23214,CUST10239,Current,2021-01-04,83122.56,Active
ACC23215,CUST10155,Savings,2022-12-14,181213.3,Active
ACC23216,CUST13334,Savings,2025-03-26,17072.73,Closed
ACC23217,CUST12482,Savings,2021-04-23,72630.04,Active
ACC23218,CUST11447,Savings,2025-10-13,13276.96,Active
ACC23219,CUST13252,Salary,2025-09-02,-500.0,Active
ACC23220,CUST12136,Savings,2021-12-15,5335.85,Active
ACC23221,CUST10482,Salary,2022-10-10,100344.23,Active
ACC23222,CUST12220,Premium Savings,2021-09-01,82816.03,Active
ACC23223,CUST13561,Savings,2025-05-06,17731.34,Active
ACC23224,CUST13108,Salary,2023-05-01,99082.83,Active
ACC23225,CUST14259,Salary,2025-06-03,112670.14,Active
ACC23226,CUST14467,Savings,2025-03-30,40469.57,Dormant
ACC23227,CUST10396,Savings,2021-04-07,63313.09,Active
ACC23228,CUST13048,Premium Savings,2021-08-22,69830.48,Active
ACC23229,CUST14151,Premium Savings,2024-11-26,32620.51,Active
ACC23230,CUST14282,Savings,2024-11-22,32837.39,Active
ACC23231,CUST13844,Current,2024-10-06,55094.47,Active
ACC23232,CUST14283,Premium Savings,2021-08-08,66754.84,Active
ACC23233,CUST14714,Savings,2023-05-15,30452.05,Active
ACC23234,CUST13189,Savings,2022-09-08,19278.16,Active
ACC23235,CUST10192,Current,2021-01-28,68559.4,Active
ACC23236,CUST12458,Savings,2023-03-26,30237.28,Active
ACC23237,CUST12453,Savings,2024-07-26,57806.99,Active
ACC23238,CUST11105,Current,2021-10-17,151824.61,Active
ACC23239,CUST10419,Savings,2024-06-14,25314.04,Active
ACC23240,CUST14795,Savings,2022-11-03,19570.15,Active
ACC23241,CUST12431,Savings,2022-03-21,62449.15,Active
ACC23242,CUST10054,Savings,2025-09-01,90892.78,Active
ACC23243,CUST10008,Savings,2025-03-09,51315.95,Active
ACC23244,CUST11553,Savings,2026-06-13,23686.03,Active
ACC23245,CUST13228,Salary,2021-03-06,131037.02,Active
ACC23246,CUST14383,Savings,2024-03-13,182085.87,Dormant
ACC23247,CUST14588,Savings,2025-02-27,33279.63,Closed
ACC23248,CUST10631,Savings,2026-05-17,59144.58,Active
ACC23249,CUST13206,Salary,2023-09-22,39747.34,Active
ACC23250,CUST10455,Savings,2025-04-07,40374.51,Active
ACC23251,CUST14828,Savings,2021-12-28,127735.02,Active
ACC23252,CUST10126,Salary,2024-01-18,117786.62,Active
ACC23253,CUST13662,Savings,2023-09-09,9172.04,Active
ACC23254,CUST13258,Savings,2026-07-04,120038.8,Active
ACC23255,CUST11775,Savings,2025-08-05,45955.04,Active
ACC23256,CUST14583,Savings,2025-02-01,12791.11,Closed
ACC23257,CUST14311,Savings,2022-03-08,144515.67,Active
ACC23258,CUST11645,Savings,2025-02-18,13717.01,Active
ACC23259,CUST14596,Savings,2024-10-13,355017.71,Active
ACC23260,CUST12963,Savings,2022-03-22,239372.21,Active
ACC23261,CUST10607,Savings,2022-05-14,6562.2,Active
ACC23262,CUST11870,Savings,2021-01-25,38547.35,Closed
ACC23263,CUST10224,Salary,2022-03-19,50724.69,Inactive
ACC23264,CUST11530,Salary,2024-12-06,37865.28,Active
ACC23265,CUST11951,Savings,2024-05-21,87802.26,Active
ACC23266,CUST10763,Savings,2022-09-10,65070.17,Active
ACC23267,CUST10174,Savings,2021-11-13,49858.15,Active
ACC23268,CUST10253,Savings,2026-03-22,16743.25,Active
ACC23269,CUST10658,Savings,2024-04-17,163081.67,Active
ACC23270,CUST14149,Current,2023-08-02,46941.48,Active
ACC23272,CUST13591,Savings,2021-10-14,332421.28,Active
ACC23273,CUST12854,Premium Savings,2023-12-07,70148.65,Active
ACC23274,CUST13605,Salary,2021-07-03,165360.45,Active
ACC23275,CUST14659,Savings,2025-07-04,49647.72,Active
ACC23276,CUST11384,Savings,2024-10-30,46564.43,Active
ACC23277,CUST11144,Premium Savings,2025-02-03,25286.5,Dormant
ACC23278,CUST12723,Savings,2023-07-03,16647.13,Active
ACC23279,CUST11258,Salary,2026-01-21,214931.25,Active
ACC23280,CUST14942,Premium Savings,2021-08-11,34072.4,Dormant
ACC23281,CUST10554,Current,2026-01-13,140749.22,Active
ACC23282,CUST14464,Savings,2024-06-24,10702.19,Inactive
ACC23283,CUST11898,Current,2023-07-15,76672.83,Active
ACC23284,CUST14354,Savings,2022-04-01,35696.86,Active
ACC23285,CUST11899,Savings,2026-03-22,214620.76,Closed
ACC23286,CUST12604,Salary,2021-05-03,248911.76,Active
ACC23287,CUST10267,Savings,2023-01-23,59028.99,Active
ACC23288,CUST10379,Salary,2024-02-24,278281.24,Active
ACC23289,CUST13669,Salary,2025-08-04,37132.33,Active
ACC23290,CUST13684,Savings,2021-02-06,0.0,Inactive
ACC23291,CUST14860,Savings,2021-08-29,21976.13,Active
ACC23292,CUST13193,Premium Savings,2022-12-23,15959.17,Active
ACC23293,CUST13889,Savings,2025-06-10,99722.64,Active
ACC23294,CUST12748,Savings,2021-06-09,206200.75,Active
ACC23295,CUST11935,Current,2021-10-31,168246.0,Closed
ACC23296,CUST12496,Current,2024-06-20,4032.61,Inactive
ACC23297,CUST11273,Savings,2021-03-21,52559.39,Closed
ACC23298,CUST10440,Salary,2022-02-03,108480.15,Active
ACC23299,CUST14508,Savings,2021-09-13,87434.69,Dormant
ACC23300,CUST11885,Savings,2023-03-24,6628.37,Active
ACC23301,CUST13184,Savings,2021-06-23,45029.56,Active
ACC23302,CUST14285,Current,2022-12-01,57642.72,Active
ACC23303,CUST11640,Savings,2021-04-06,25498.65,Dormant
ACC23304,CUST10691,Savings,2024-11-26,136716.05,Active
ACC23305,CUST12766,Current,2021-11-16,394286.64,Inactive
ACC23306,CUST11115,Premium Savings,2024-08-31,431473.63,Active
ACC23307,CUST13147,Current,2025-01-20,62387.78,Dormant
ACC23308,CUST14233,Savings,2023-02-12,36283.41,Dormant
ACC23309,CUST10546,Savings,2024-03-10,11530.72,Active
ACC23310,CUST10872,Salary,2023-07-13,31385.03,Active
ACC23311,CUST12772,Current,2023-05-25,25060.56,Closed
ACC23312,CUST11431,Salary,2021-11-29,39961.02,Active
ACC23313,CUST13159,Premium Savings,2025-10-19,145649.41,Dormant
ACC23314,CUST11586,Savings,2022-02-23,80001.39,Closed
ACC23315,CUST14075,Savings,2025-09-29,79441.85,Active
ACC23316,CUST11622,Salary,2023-09-04,89120.78,Inactive
ACC23317,CUST11508,Savings,2023-10-28,28282.32,Active
ACC23318,CUST13563,Premium Savings,2021-11-14,37843.19,Active
ACC23319,CUST10843,Savings,2024-01-10,44969.94,Active
ACC23320,CUST14273,Savings,2025-05-19,71946.83,Active
ACC23321,CUST13459,Savings,2021-10-09,176557.37,Active
ACC23322,CUST13902,Salary,2022-04-12,188222.45,Active
ACC23323,CUST12117,Savings,2023-09-29,44121.89,Active
ACC23324,CUST10311,Savings,2021-03-02,28108.67,Active
ACC23325,CUST14174,Current,2024-05-30,112330.14,Active
ACC23326,CUST11105,Savings,2022-07-07,21553.32,Active
ACC23327,CUST14284,Savings,2021-12-10,83338.79,Active
ACC23328,CUST14371,Savings,2024-02-11,35900.57,Active
ACC23329,CUST12149,Salary,2023-12-13,28817.53,Active
ACC23330,CUST14893,Savings,2022-11-01,43710.78,Active
ACC23331,CUST11945,Premium Savings,2023-05-23,12626.02,Active
ACC23332,CUST11908,Savings,2025-09-29,26980.34,Active
ACC23333,CUST12651,Current,2021-04-13,30692.68,Active
ACC23334,CUST14810,Current,2021-04-05,18372.89,Active
ACC23335,CUST13554,Savings,2023-04-21,28674.66,Active
ACC23336,CUST13644,Savings,2022-03-01,33688.32,Inactive
ACC23337,CUST11370,Savings,2022-10-14,133294.7,Closed
ACC23338,CUST12891,Salary,2022-03-05,82694.52,Inactive
ACC23339,CUST11765,Savings,2022-05-03,133798.75,Closed
ACC23340,CUST14170,Current,2025-02-07,10954.16,Active
ACC23341,CUST10682,Savings,2025-10-07,135824.67,Active
ACC23342,CUST10568,Savings,2023-11-08,140712.77,Active
ACC23343,CUST11199,Savings,2023-03-01,12528.82,Active
ACC23344,CUST10807,Savings,2022-08-27,36033.62,Active
ACC23345,CUST13567,Savings,2022-12-01,46096.65,Active
ACC23346,CUST12473,Savings,2021-04-28,8804.3,Active
ACC23347,CUST12124,Salary,2023-06-20,755820.42,Active
ACC23348,CUST10790,Current,2023-12-13,231297.59,Active
ACC23349,CUST14080,Current,2022-09-27,176673.33,Active
ACC23350,CUST13979,Savings,2023-08-13,141540.0,Active
ACC23351,CUST10490,Salary,2024-10-08,22969.4,Active
ACC23352,CUST12530,Current,2026-04-03,497300.03,Active
ACC23353,CUST14011,Savings,2026-05-28,61768.83,Closed
ACC23354,CUST12727,Savings,2024-08-14,51650.15,Closed
ACC23355,CUST12535,Savings,2025-11-05,43069.95,Active
ACC23356,CUST10888,Salary,2026-02-26,113545.5,Inactive
ACC23357,CUST10502,Savings,2021-04-21,33258.2,Active
ACC23358,CUST14139,Salary,2023-11-26,278998.73,Active
ACC23359,CUST11140,Current,2026-05-07,30122.71,Active
ACC23360,CUST11563,Savings,2021-05-31,41197.19,Active
ACC23361,CUST11650,Savings,2022-04-08,93213.55,Closed
ACC23362,CUST11768,Savings,2025-07-06,130774.52,Inactive
ACC23363,CUST13587,Salary,2025-04-08,21537.3,Active
ACC23364,CUST12601,Current,2024-05-07,106692.91,Active
ACC23365,CUST14843,Savings,2021-12-18,20029.48,Active
ACC23366,CUST12736,Savings,2023-10-01,98854.97,Active
ACC23367,CUST11876,Savings,2026-04-27,50205.74,Active
ACC23368,CUST14902,Current,2025-03-14,90688.98,Dormant
ACC23369,CUST10701,Premium Savings,2025-09-05,260863.55,Active
ACC23370,CUST13077,Savings,2025-12-26,37847.13,Dormant
ACC23371,CUST14124,Savings,2024-09-28,9129.22,Active
ACC23372,CUST11289,Savings,2026-01-26,10036.25,Inactive
ACC23373,CUST12834,Current,2021-11-30,17433.47,Inactive
ACC23374,CUST11639,Salary,2025-07-19,197316.44,Active
ACC23375,CUST11241,Premium Savings,2021-12-13,19926.78,Active
ACC23376,CUST11051,Salary,2022-10-04,209735.79,Active
ACC23377,CUST12802,Savings,2021-07-06,52503.96,Active
ACC23378,CUST14965,Savings,2023-04-11,44592.61,Dormant
ACC23379,CUST12284,Premium Savings,2026-01-19,26715.84,Active
ACC23380,CUST10096,Savings,2021-06-29,81320.91,Closed
ACC23381,CUST13009,Savings,2026-02-17,90664.09,Active
ACC23382,CUST14555,Savings,2025-10-10,34821.19,Active
ACC23383,CUST14437,Savings,2024-01-30,40316.84,Dormant
ACC23384,CUST13698,Premium Savings,2023-03-08,47772.03,Active
ACC23385,CUST11969,Salary,2021-02-15,56048.04,Active
ACC23386,CUST12594,Savings,2024-12-03,43683.93,Dormant
ACC23387,CUST14653,Savings,2022-02-06,264048.98,Dormant
ACC23388,CUST12671,Savings,2024-11-19,20940.14,Active
ACC23389,CUST11911,Savings,2024-01-06,9618.09,Active
ACC23390,CUST12647,Salary,2022-10-12,7617.17,Active
ACC23391,CUST11841,Savings,2021-10-28,56183.36,Active
ACC23392,CUST14770,Current,2023-03-13,16634.34,Active
ACC23393,CUST10401,Savings,2022-09-20,17455.47,Active
ACC23394,CUST14956,Savings,2025-11-04,28663.51,Active
ACC23395,CUST11591,Savings,2022-03-29,8208.07,Active
ACC23396,CUST11263,Current,2022-04-26,92054.74,Dormant
ACC23397,CUST12152,Premium Savings,2026-06-03,95120.53,Dormant
ACC23398,CUST12530,Savings,2024-12-05,202185.29,Active
ACC23399,CUST12241,Savings,2024-01-07,52119.42,Closed
ACC23400,CUST13262,Salary,2021-11-24,5399.43,Active
ACC23401,CUST14253,Salary,2022-08-07,52438.22,Inactive
ACC23402,CUST14891,Salary,2022-01-07,32450.32,Active
ACC23403,CUST13543,Current,2023-08-26,157528.88,Active
ACC23404,CUST14161,Savings,2025-12-19,45792.25,Active
ACC23405,CUST14889,Savings,2025-02-09,12620.13,Active
ACC23406,CUST11254,Current,2023-06-08,32762.29,Active
ACC23407,CUST11229,Salary,2022-08-26,45488.61,Dormant
ACC23408,CUST11555,Premium Savings,2023-12-31,20203.07,Active
ACC23409,CUST14965,Savings,2024-05-28,226953.7,Dormant
ACC23410,CUST10968,Premium Savings,2026-03-09,1500000.0,Active
ACC23411,CUST11194,Savings,2024-04-14,13165.22,Active
ACC23412,CUST12041,Savings,2024-07-21,21435.83,Active
ACC23413,CUST12719,Salary,2024-09-29,37439.63,Active
ACC23414,CUST11644,Savings,2023-12-30,690265.47,Active
ACC23415,CUST11678,Salary,2022-11-20,71537.95,Active
ACC23416,CUST11975,Current,2025-05-25,22219.03,Active
ACC23417,CUST12190,Savings,2021-05-31,57558.41,Active
ACC23418,CUST14648,Savings,2026-02-22,14537.0,Active
ACC23419,CUST12385,Savings,2022-03-13,18044.67,Active
ACC23420,CUST10062,Premium Savings,2024-10-08,75192.05,Active
ACC23421,CUST10301,Premium Savings,2022-01-12,47644.61,Inactive
ACC23422,CUST11982,Savings,2024-08-07,7090.95,Active
ACC23423,CUST10925,Savings,2023-08-07,10491.14,Active
ACC23424,CUST11925,Savings,2022-12-21,17441.05,Active
ACC23425,CUST12084,Savings,2026-02-12,155760.92,Active
ACC23426,CUST14267,Salary,2025-10-11,12170.04,Active
ACC23427,CUST10078,Salary,2022-06-06,70557.4,Dormant
ACC23428,CUST13659,Salary,2021-06-04,20851.12,Active
ACC23429,CUST12702,Current,2024-06-27,98910.87,Active
ACC23430,CUST12165,Current,2026-03-05,84039.83,Active
ACC23431,CUST12366,Salary,2025-02-06,98534.55,Inactive
ACC23432,CUST13069,Savings,2023-07-11,13388.31,Inactive
ACC23433,CUST11334,Savings,2023-01-24,186204.11,Active
ACC23434,CUST10395,Current,2021-07-29,154213.17,Active
ACC23435,CUST11040,Savings,2024-10-01,168880.32,Active
ACC23436,CUST13381,Savings,2022-07-26,9651.69,Active
ACC23437,CUST14019,Current,2023-07-17,50261.06,Active
